TITLE="Graphics"
VARIABLES= "i", "F"
0 7.80407e+07
1 7.80407e+07
2 7.80407e+07
3 7.80407e+07
4 7.80407e+07
5 7.80407e+07
6 7.80407e+07
7 7.80408e+07
8 7.80408e+07
9 7.80408e+07
10 7.80408e+07
11 7.80408e+07
12 7.80409e+07
13 7.80409e+07
14 7.80409e+07
15 7.80409e+07
16 7.8041e+07
17 7.8041e+07
18 7.8041e+07
19 7.80411e+07
20 7.80411e+07
21 7.80411e+07
22 7.80412e+07
23 7.80412e+07
24 7.80412e+07
25 7.80413e+07
26 7.80413e+07
27 7.80414e+07
28 7.80414e+07
29 7.80414e+07
30 7.80415e+07
31 7.80415e+07
32 7.80416e+07
33 7.80416e+07
34 7.80417e+07
35 7.80417e+07
36 7.80418e+07
37 7.80418e+07
38 7.80419e+07
39 7.80419e+07
40 7.8042e+07
41 7.8042e+07
42 7.80421e+07
43 7.80421e+07
44 7.80422e+07
45 7.80422e+07
46 7.80423e+07
47 7.80424e+07
48 7.80424e+07
49 7.80425e+07
50 7.80425e+07
51 7.80426e+07
52 7.80426e+07
53 7.80427e+07
54 7.80428e+07
55 7.80428e+07
56 7.80429e+07
57 7.80429e+07
58 7.8043e+07
59 7.80431e+07
60 7.80431e+07
61 7.80432e+07
62 7.80432e+07
63 7.80433e+07
64 7.80434e+07
65 7.80434e+07
66 7.80435e+07
67 7.80436e+07
68 7.80436e+07
69 7.80437e+07
70 7.80437e+07
71 7.80438e+07
72 7.80439e+07
73 7.80439e+07
74 7.8044e+07
75 7.80441e+07
76 7.80441e+07
77 7.80442e+07
78 7.80443e+07
79 7.80443e+07
80 7.80444e+07
81 7.80445e+07
82 7.80445e+07
83 7.80446e+07
84 7.80447e+07
85 7.80447e+07
86 7.80448e+07
87 7.80449e+07
88 7.80449e+07
89 7.8045e+07
90 7.80451e+07
91 7.80451e+07
92 7.80452e+07
93 7.80453e+07
94 7.80453e+07
95 7.80454e+07
96 7.80455e+07
97 7.80455e+07
98 7.80456e+07
99 7.80457e+07
