TITLE="Graphics"
VARIABLES= "i", "F"
0 7.80031e+07
1 7.80031e+07
2 7.80031e+07
3 7.80031e+07
4 7.80031e+07
5 7.80031e+07
6 7.80031e+07
7 7.80031e+07
8 7.80032e+07
9 7.80032e+07
10 7.80032e+07
11 7.80032e+07
12 7.80033e+07
13 7.80033e+07
14 7.80033e+07
15 7.80033e+07
16 7.80034e+07
17 7.80034e+07
18 7.80034e+07
19 7.80035e+07
20 7.80035e+07
21 7.80035e+07
22 7.80036e+07
23 7.80036e+07
24 7.80037e+07
25 7.80037e+07
26 7.80038e+07
27 7.80038e+07
28 7.80038e+07
29 7.80039e+07
30 7.80039e+07
31 7.8004e+07
32 7.8004e+07
33 7.80041e+07
34 7.80041e+07
35 7.80042e+07
36 7.80042e+07
37 7.80043e+07
38 7.80044e+07
39 7.80044e+07
40 7.80045e+07
41 7.80045e+07
42 7.80046e+07
43 7.80046e+07
44 7.80047e+07
45 7.80048e+07
46 7.80048e+07
47 7.80049e+07
48 7.80049e+07
49 7.8005e+07
50 7.80051e+07
51 7.80051e+07
52 7.80052e+07
53 7.80052e+07
54 7.80053e+07
55 7.80054e+07
56 7.80054e+07
57 7.80055e+07
58 7.80056e+07
59 7.80056e+07
60 7.80057e+07
61 7.80058e+07
62 7.80058e+07
63 7.80059e+07
64 7.8006e+07
65 7.8006e+07
66 7.80061e+07
67 7.80062e+07
68 7.80062e+07
69 7.80063e+07
70 7.80064e+07
71 7.80065e+07
72 7.80065e+07
73 7.80066e+07
74 7.80067e+07
75 7.80067e+07
76 7.80068e+07
77 7.80069e+07
78 7.80069e+07
79 7.8007e+07
80 7.80071e+07
81 7.80072e+07
82 7.80072e+07
83 7.80073e+07
84 7.80074e+07
85 7.80074e+07
86 7.80075e+07
87 7.80076e+07
88 7.80077e+07
89 7.80077e+07
90 7.80078e+07
91 7.80079e+07
92 7.8008e+07
93 7.8008e+07
94 7.80081e+07
95 7.80082e+07
96 7.80083e+07
97 7.80083e+07
98 7.80084e+07
99 7.80085e+07
