TITLE="Graphics"
VARIABLES= "i", "F"
0 2.09356e+07
1 2.09356e+07
2 2.09357e+07
3 2.09358e+07
4 2.09359e+07
5 2.0936e+07
6 2.09361e+07
7 2.09363e+07
8 2.09365e+07
9 2.09367e+07
10 2.0937e+07
11 2.09372e+07
12 2.09375e+07
13 2.09378e+07
14 2.09381e+07
15 2.09384e+07
16 2.09388e+07
17 2.09391e+07
18 2.09395e+07
19 2.09399e+07
20 2.09403e+07
21 2.09407e+07
22 2.09411e+07
23 2.09416e+07
24 2.0942e+07
25 2.09425e+07
26 2.0943e+07
27 2.09434e+07
28 2.09439e+07
29 2.09445e+07
30 2.0945e+07
31 2.09455e+07
32 2.09461e+07
33 2.09466e+07
34 2.09472e+07
35 2.09477e+07
36 2.09483e+07
37 2.09489e+07
38 2.09495e+07
39 2.09501e+07
40 2.09507e+07
41 2.09513e+07
42 2.09519e+07
43 2.09526e+07
44 2.09532e+07
45 2.09538e+07
46 2.09545e+07
47 2.09551e+07
48 2.09558e+07
49 2.09564e+07
50 2.09571e+07
51 2.09578e+07
52 2.09585e+07
53 2.09591e+07
54 2.09598e+07
55 2.09605e+07
56 2.09612e+07
57 2.09619e+07
58 2.09626e+07
59 2.09633e+07
60 2.0964e+07
61 2.09647e+07
62 2.09654e+07
63 2.09662e+07
64 2.09669e+07
65 2.09676e+07
66 2.09683e+07
67 2.09691e+07
68 2.09698e+07
69 2.09705e+07
70 2.09713e+07
71 2.0972e+07
72 2.09728e+07
73 2.09735e+07
74 2.09742e+07
75 2.0975e+07
76 2.09757e+07
77 2.09765e+07
78 2.09772e+07
79 2.0978e+07
80 2.09787e+07
81 2.09795e+07
82 2.09803e+07
83 2.0981e+07
84 2.09818e+07
85 2.09825e+07
86 2.09833e+07
87 2.09841e+07
88 2.09848e+07
89 2.09856e+07
90 2.09864e+07
91 2.09871e+07
92 2.09879e+07
93 2.09887e+07
94 2.09894e+07
95 2.09902e+07
96 2.0991e+07
97 2.09917e+07
98 2.09925e+07
99 2.09933e+07
