TITLE="Graphics"
VARIABLES= "i", "F"
0 7.80108e+07
1 7.80108e+07
2 7.80108e+07
3 7.80109e+07
4 7.80109e+07
5 7.80109e+07
6 7.80109e+07
7 7.80109e+07
8 7.80109e+07
9 7.80109e+07
10 7.8011e+07
11 7.8011e+07
12 7.8011e+07
13 7.8011e+07
14 7.80111e+07
15 7.80111e+07
16 7.80111e+07
17 7.80112e+07
18 7.80112e+07
19 7.80112e+07
20 7.80113e+07
21 7.80113e+07
22 7.80113e+07
23 7.80114e+07
24 7.80114e+07
25 7.80115e+07
26 7.80115e+07
27 7.80115e+07
28 7.80116e+07
29 7.80116e+07
30 7.80117e+07
31 7.80117e+07
32 7.80118e+07
33 7.80118e+07
34 7.80119e+07
35 7.80119e+07
36 7.8012e+07
37 7.8012e+07
38 7.80121e+07
39 7.80121e+07
40 7.80122e+07
41 7.80123e+07
42 7.80123e+07
43 7.80124e+07
44 7.80124e+07
45 7.80125e+07
46 7.80125e+07
47 7.80126e+07
48 7.80127e+07
49 7.80127e+07
50 7.80128e+07
51 7.80128e+07
52 7.80129e+07
53 7.8013e+07
54 7.8013e+07
55 7.80131e+07
56 7.80132e+07
57 7.80132e+07
58 7.80133e+07
59 7.80134e+07
60 7.80134e+07
61 7.80135e+07
62 7.80136e+07
63 7.80136e+07
64 7.80137e+07
65 7.80138e+07
66 7.80138e+07
67 7.80139e+07
68 7.8014e+07
69 7.8014e+07
70 7.80141e+07
71 7.80142e+07
72 7.80142e+07
73 7.80143e+07
74 7.80144e+07
75 7.80144e+07
76 7.80145e+07
77 7.80146e+07
78 7.80146e+07
79 7.80147e+07
80 7.80148e+07
81 7.80149e+07
82 7.80149e+07
83 7.8015e+07
84 7.80151e+07
85 7.80151e+07
86 7.80152e+07
87 7.80153e+07
88 7.80154e+07
89 7.80154e+07
90 7.80155e+07
91 7.80156e+07
92 7.80156e+07
93 7.80157e+07
94 7.80158e+07
95 7.80159e+07
96 7.80159e+07
97 7.8016e+07
98 7.80161e+07
99 7.80161e+07
