TITLE="Graphics"
VARIABLES= "rj, cm", "T, K", "dT/dt", "Lambda, Watt/cm*K", "Cp, J/kg*K", "rho, kg/cm^3", "u_r, cm/s" 
0  372.997  0.00356958  0.00679048  4221.66  0.00098 0
0.0025  372.997  0.00072782  0.00679048  4221.66  0.00098 0
0.005  372.996  0.00146687  0.00679048  4221.66  0.00098 0
0.0075  372.996  8.35814e-05  0.00679048  4221.66  0.00098 0
0.01  372.995  0.000381754  0.00679047  4221.66  0.00098 0
0.0125  372.994  0.000710764  0.00679047  4221.66  0.00098 0
0.015  372.992  0.00143611  0.00679046  4221.66  0.00098 0
0.0175  372.991  0.000306553  0.00679046  4221.66  0.00098 0
0.02  372.99  0.00177282  0.00679046  4221.65  0.00098 0
0.0225  372.99  0.0038575  0.00679046  4221.65  0.00098 0
0.025  372.99  0.00550634  0.00679046  4221.65  0.00098 0
0.0275  372.991  0.0128255  0.00679046  4221.65  0.00098 0
0.03  372.981  -0.0546654  0.00679043  4221.64  0.00098 0
0.0325  372.972  -0.0906648  0.0067904  4221.63  0.00098 0
0.035  372.963  -0.0850056  0.00679037  4221.62  0.00098 0
0.0375  372.954  -0.0343963  0.00679034  4221.61  0.00098 0
0.04  372.944  0.0578807  0.00679031  4221.59  0.00098 0
0.0425  372.934  0.180834  0.00679028  4221.58  0.00098 0
0.045  372.925  0.314607  0.00679025  4221.57  0.00098 0
0.0470073  372.907  4.38635e-10  0.00679019  4221.55  0.00098 0
0.0475  414.69 6.12496 0.000277217  1910.58  5.22053e-07 12.8115
0.0475  414.69 6.12496 0.000277217  1910.58  5.22053e-07 12.8115
0.05  535.798  2.94859  0.000394194  1977.74  4.04052e-07 42.2642
0.0525  626.632  1.37438  0.000492335  2034.81  3.45482e-07 38.3349
0.055  699.692  0.452769  0.000576496  2083.23  3.09408e-07 34.9291
0.0575  760.82  -0.138224  0.000649955  2124.91  2.84549e-07 31.9578
0.06  813.275  -0.538234  0.00071493  2161.27  2.66196e-07 29.3502
0.0625  859.093  -0.818137  0.000772994  2193.33  2.51999e-07 27.0491
0.065  899.646  -1.01794  0.00082531  2221.85  2.40639e-07 25.0084
0.0675  935.912  -1.16201  0.00087277  2247.4  2.31315e-07 23.1902
0.07  968.615  -1.26604  0.000916071  2270.45  2.23505e-07 21.5634
0.0725  998.309  -1.34058  0.000955774  2291.35  2.16857e-07 20.1019
0.075  1025.43  -1.39298  0.000992337  2310.38  2.11122e-07 18.7841
0.0775  1050.32  -1.42849  0.00102614  2327.8  2.06118e-07 17.5918
0.08  1073.27  -1.45097  0.00105749  2343.8  2.01711e-07 16.5095
0.0825  1094.51  -1.46329  0.00108666  2358.55  1.97796e-07 15.524
0.085  1114.24  -1.46762  0.00111388  2372.19  1.94295e-07 14.6243
0.0875  1132.61  -1.46563  0.00113935  2384.83  1.91142e-07 13.8006
0.09  1149.78  -1.45863  0.00116323  2396.58  1.88288e-07 13.0445
0.0925  1165.86  -1.44762  0.00118567  2407.54  1.85691e-07 12.3489
0.095  1180.96  -1.43343  0.0012068  2417.78  1.83317e-07 11.7075
0.0975  1195.17  -1.4167  0.00122674  2427.36  1.81138e-07 11.1149
0.1  1208.56  -1.39794  0.00124558  2436.35  1.79131e-07 10.5661
0.1025  1221.21  -1.37757  0.00126342  2444.8  1.77276e-07 10.0569
0.105  1233.18  -1.35594  0.00128033  2452.76  1.75555e-07 9.58372
0.1075  1244.52  -1.33331  0.00129639  2460.26  1.73955e-07 9.14315
0.11  1255.29  -1.30993  0.00131166  2467.35  1.72463e-07 8.73228
0.1125  1265.52  -1.28598  0.0013262  2474.06  1.71068e-07 8.34849
0.115  1275.26  -1.2616  0.00134005  2480.41  1.69762e-07 7.98946
0.1175  1284.54  -1.23693  0.00135328  2486.44  1.68535e-07 7.6531
0.12  1293.4  -1.21208  0.00136591  2492.17  1.67381e-07 7.33754
0.1225  1301.86  -1.18713  0.00137799  2497.61  1.66293e-07 7.0411
0.125  1309.95  -1.16215  0.00138956  2502.8  1.65266e-07 6.76228
0.1275  1317.7  -1.13721  0.00140065  2507.74  1.64294e-07 6.49969
0.13  1325.12  -1.11235  0.00141128  2512.46  1.63374e-07 6.2521
0.1325  1332.24  -1.08762  0.00142149  2516.96  1.62501e-07 6.0184
0.135  1339.07  -1.06304  0.00143129  2521.27  1.61672e-07 5.79756
0.1375  1345.64  -1.03866  0.00144072  2525.39  1.60883e-07 5.58866
0.14  1351.95  -1.01449  0.0014498  2529.34  1.60132e-07 5.39085
0.1425  1358.02  -0.990543  0.00145854  2533.13  1.59416e-07 5.20335
0.145  1363.87  -0.966848  0.00146696  2536.76  1.58732e-07 5.02547
0.1475  1369.51  -0.943412  0.00147508  2540.25  1.58078e-07 4.85656
0.15  1374.95  -0.920246  0.00148292  2543.6  1.57453e-07 4.69603
0.1525  1380.2  -0.897358  0.00149049  2546.82  1.56855e-07 4.54332
0.155  1385.27  -0.874754  0.0014978  2549.92  1.56281e-07 4.39794
