TITLE="Graphics"
VARIABLES= "rj, cm", "T, K", "dT/dt", "Lambda, Watt/cm*K", "Cp, J/kg*K", "rho, kg/cm^3", "u_r, cm/s" 
0  373  8.13636e-10  0.00679049  4221.67  0.00098 0
0.0025  373  4.74547e-09  0.00679049  4221.67  0.00098 0
0.005  373  2.30342e-08  0.00679049  4221.67  0.00098 0
0.0075  373  1.25608e-07  0.00679049  4221.67  0.00098 0
0.01  373  1.00534e-06  0.00679049  4221.67  0.00098 0
0.0125  373  1.04383e-05  0.00679049  4221.67  0.00098 0
0.015  373  7.97211e-05  0.00679049  4221.67  0.00098 0
0.0175  373  0.000327193  0.00679049  4221.67  0.00098 0
0.02  373  0.000338739  0.00679049  4221.67  0.00098 0
0.0225  373  0.000220146  0.00679049  4221.67  0.00098 0
0.025  373  6.5959e-05  0.00679049  4221.67  0.00098 0
0.0275  373  3.16625e-05  0.00679049  4221.67  0.00098 0
0.03  373  0.000139669  0.00679049  4221.67  0.00098 0
0.0325  373  2.17049e-05  0.00679049  4221.67  0.00098 0
0.035  373  5.7755e-06  0.00679049  4221.67  0.00098 0
0.0375  373  6.236e-06  0.00679049  4221.67  0.00098 0
0.04  373  3.83188e-06  0.00679049  4221.67  0.00098 0
0.0425  373  5.0593e-06  0.00679049  4221.67  0.00098 0
0.045  373  3.17365e-05  0.00679049  4221.67  0.00098 0
0.0475  373  0.000157496  0.00679049  4221.67  0.00098 0
0.04775  373 -7.06527e-11 0.00679049  4221.67  0.00098 0.00690452
0.04775  373 -7.06527e-11 0.000241434  4221.67  0.00098 0.00690452
0.05  532.317  -0.767389  0.000390595  1975.65  4.06694e-07 42.7582
0.0525  623.5  -1.06047  0.000488824  2032.78  3.47218e-07 38.7829
0.055  696.811  -1.28523  0.000573098  2081.29  3.10687e-07 35.3373
0.0575  758.137  -1.46827  0.000646678  2123.06  2.85556e-07 32.3313
0.06  810.758  -1.62228  0.000711775  2159.52  2.67022e-07 29.6932
0.0625  856.72  -1.75439  0.00076996  2191.66  2.52697e-07 27.3652
0.065  897.402  -1.86909  0.000822393  2220.27  2.41241e-07 25.3007
0.0675  933.783  -1.96938  0.000869966  2245.9  2.31842e-07 23.4613
0.07  966.59  -2.05746  0.000913376  2269.02  2.23973e-07 21.8154
0.0725  996.38  -2.13493  0.000953184  2289.99  2.17277e-07 20.3368
0.075  1023.59  -2.20304  0.000989847  2309.09  2.11501e-07 19.0036
0.0775  1048.56  -2.2628  0.00102374  2326.58  2.06464e-07 17.7974
0.08  1071.59  -2.31502  0.00105519  2342.63  2.02027e-07 16.7024
0.0825  1092.9  -2.36036  0.00108445  2357.44  1.98088e-07 15.7055
