TITLE="Graphics"
VARIABLES= "rj, m", "T, K", "dT/dt", "Lambda, Watt/m*K", "Cp, J/kg*K", "rho, kg/m^3"
0  300  1.14741e-41  0.0061001  4.18e+07  0.00098
0.0025  300  9.29739e-40  0.0061001  4.18e+07  0.00098
0.005  300  1.47507e-37  0.0061001  4.18e+07  0.00098
0.0075  300  2.84304e-35  0.0061001  4.18e+07  0.00098
0.01  300  5.44085e-33  0.0061001  4.18e+07  0.00098
0.0125  300  9.50702e-31  0.0061001  4.18e+07  0.00098
0.015  300  1.39407e-28  0.0061001  4.18e+07  0.00098
0.0175  300  1.49182e-26  0.0061001  4.18e+07  0.00098
0.02  300  8.68308e-25  0.0061001  4.18e+07  0.00098
0.0225  300  6.09786e-23  0.0061001  4.18e+07  0.00098
0.025  300  5.13328e-20  0.0061001  4.18e+07  0.00098
0.0275  300  6.87099e-17  0.0061001  4.18e+07  0.00098
0.03  300  1.38916e-13  0.0061001  4.18e+07  0.00098
0.0325  300  1.85608e-11  0.0061001  4.18e+07  0.00098
0.035  300  2.22402e-09  0.0061001  4.18e+07  0.00098
0.0375  300  2.2853e-07  0.0061001  4.18e+07  0.00098
0.04  300  1.9165e-05  0.0061001  4.18e+07  0.00098
0.0425  300.001  0.00121025  0.0061001  4.18e+07  0.00098
0.045  300.049  0.0493385  0.0061001  4.18e+07  0.00098
0.0475  302.046  0.838759  0.0061001  4.18e+07  0.00098
0.04875  318.912 -2.57201 0.00638375  4.18e+07  0.00098
0.04875  318.912 -2.57201 0.000199165  4.18e+07  0.00098
0.05  844.85  -85.0346 0.00166434  2e+07  4e-07
0.0525  977.81  -84.5484 0.00166434  2e+07  4e-07
0.055  1075.93  -83.7776 0.00166434  2e+07  4e-07
0.0575  1152.26  -82.2078 0.00166434  2e+07  4e-07
0.06  1213.4  -79.8229 0.00166434  2e+07  4e-07
0.0625  1263.22  -76.719 0.00166434  2e+07  4e-07
0.065  1304.27  -73.0191 0.00166434  2e+07  4e-07
0.0675  1338.32  -68.8479 0.00166434  2e+07  4e-07
0.07  1366.67  -64.3248 0.00166434  2e+07  4e-07
0.0725  1390.33  -59.5616 0.00166434  2e+07  4e-07
0.075  1410.07  -54.6615 0.00166434  2e+07  4e-07
0.0775  1426.53  -49.719 0.00166434  2e+07  4e-07
0.08  1440.23  -44.8196 0.00166434  2e+07  4e-07
0.0825  1451.6  -40.0389 0.00166434  2e+07  4e-07
0.085  1461  -35.4424 0.00166434  2e+07  4e-07
0.0875  1468.74  -31.085 0.00166434  2e+07  4e-07
0.09  1475.08  -27.0105 0.00166434  2e+07  4e-07
0.0925  1480.25  -23.2511 0.00166434  2e+07  4e-07
