TITLE="Graphics"
VARIABLES= "rj, cm", "T, K", "dT/dt", "Lambda, Watt/cm*K", "Cp, J/kg*K", "rho, kg/cm^3", "u_r, cm/s" 
0  373  1.74137e-13  0.00679049  4221.67  0.00098 0
0.0025  373  2.74157e-13  0.00679049  4221.67  0.00098 0
0.005  373  1.71741e-12  0.00679049  4221.67  0.00098 0
0.0075  373  1.85837e-12  0.00679049  4221.67  0.00098 0
0.01  373  3.92325e-12  0.00679049  4221.67  0.00098 0
0.0125  373  1.82314e-12  0.00679049  4221.67  0.00098 0
0.015  373  8.32537e-13  0.00679049  4221.67  0.00098 0
0.0175  373  4.9855e-12  0.00679049  4221.67  0.00098 0
0.02  373  2.60525e-10  0.00679049  4221.67  0.00098 0
0.0225  373  6.33127e-09  0.00679049  4221.67  0.00098 0
0.025  373  9.94531e-08  0.00679049  4221.67  0.00098 0
0.0275  373  9.93587e-07  0.00679049  4221.67  0.00098 0
0.03  373  5.9186e-06  0.00679049  4221.67  0.00098 0
0.0325  373  1.95479e-05  0.00679049  4221.67  0.00098 0
0.035  373  2.69568e-05  0.00679049  4221.67  0.00098 0
0.0375  373  1.72259e-05  0.00679049  4221.67  0.00098 0
0.04  373  1.58763e-05  0.00679049  4221.67  0.00098 0
0.0425  373  2.69379e-05  0.00679049  4221.67  0.00098 0
0.045  373  -0.000467828  0.00679049  4221.67  0.00098 0
0.0475  373  0.000684227  0.00679049  4221.67  0.00098 0
0.04775  373 -1.0015e-11 0.00679049  4221.67  0.00098 0.00690495
0.04775  373 -1.0015e-11 0.000241434  4221.67  0.00098 0.00690495
0.05  532.327  -0.0801311  0.000390605  1975.65  4.06687e-07 42.7608
0.0525  623.513  -0.113555  0.000488839  2032.79  3.47211e-07 38.7853
0.055  696.827  -0.13986  0.000573116  2081.3  3.1068e-07 35.3395
0.0575  758.155  -0.161759  0.0006467  2123.08  2.85549e-07 32.3333
0.06  810.778  -0.180567  0.000711801  2159.53  2.67015e-07 29.695
0.0625  856.742  -0.197029  0.000769988  2191.68  2.5269e-07 27.3669
0.065  897.425  -0.211617  0.000822424  2220.28  2.41235e-07 25.3023
0.0675  933.807  -0.224651  0.000869998  2245.92  2.31836e-07 23.4627
0.07  966.616  -0.236363  0.000913411  2269.04  2.23967e-07 21.8168
0.0725  996.407  -0.246924  0.00095322  2290.01  2.17271e-07 20.3381
0.075  1023.62  -0.256467  0.000989884  2309.11  2.11496e-07 19.0048
0.0775  1048.59  -0.265097  0.00102378  2326.6  2.06458e-07 17.7985
0.08  1071.62  -0.272899  0.00105523  2342.65  2.02022e-07 16.7035
0.0825  1092.93  -0.279941  0.00108449  2357.46  1.98082e-07 15.7065
0.085  1112.73  -0.286281  0.00111179  2371.14  1.94559e-07 14.7961
0.0875  1131.17  -0.291966  0.00113734  2383.84  1.91387e-07 13.9627
0.09  1148.4  -0.297038  0.0011613  2395.64  1.88515e-07 13.1978
0.0925  1164.53  -0.301531  0.00118381  2406.64  1.85903e-07 12.494
0.095  1179.69  -0.305474  0.00120501  2416.92  1.83515e-07 11.8451
0.0975  1193.94  -0.308894  0.00122502  2426.54  1.81324e-07 11.2455
0.1  1207.38  -0.311814  0.00124393  2435.57  1.79305e-07 10.6902
0.1025  1220.08  -0.314253  0.00126183  2444.05  1.77439e-07 10.1751
0.105  1232.09  -0.316229  0.0012788  2452.04  1.75709e-07 9.69634
0.1075  1243.48  -0.317759  0.00129492  2459.58  1.74101e-07 9.25059
