TITLE="Graphics"
VARIABLES= "rj, m", "T, K", "dT/dt", "Lambda, Watt/m*K", "Cp, J/kg*K", "rho, kg/m^3"
0  300  1.17483e-50  0.0061001  4.18e+07  0.00098
0.0025  300  1.73607e-48  0.0061001  4.18e+07  0.00098
0.005  300  6.22418e-46  0.0061001  4.18e+07  0.00098
0.0075  300  3.0173e-43  0.0061001  4.18e+07  0.00098
0.01  300  1.59571e-40  0.0061001  4.18e+07  0.00098
0.0125  300  8.58942e-38  0.0061001  4.18e+07  0.00098
0.015  300  4.45384e-35  0.0061001  4.18e+07  0.00098
0.0175  300  2.03419e-32  0.0061001  4.18e+07  0.00098
0.02  300  6.22511e-30  0.0061001  4.18e+07  0.00098
0.0225  300  -1.36384e-27  0.0061001  4.18e+07  0.00098
0.025  300  -4.33112e-24  0.0061001  4.18e+07  0.00098
0.0275  300  -3.59525e-21  0.0061001  4.18e+07  0.00098
0.03  300  9.35292e-19  0.0061001  4.18e+07  0.00098
0.0325  300  1.09036e-14  0.0061001  4.18e+07  0.00098
0.035  300  4.38952e-12  0.0061001  4.18e+07  0.00098
0.0375  300  1.61013e-09  0.0061001  4.18e+07  0.00098
0.04  300  4.9275e-07  0.0061001  4.18e+07  0.00098
0.0425  300  0.000116519  0.0061001  4.18e+07  0.00098
0.045  300.005  0.0183735  0.0061001  4.18e+07  0.00098
0.0475  300.738  1.30195  0.0061001  4.18e+07  0.00098
0.04875  325.568 -10.7547 0.00646399  4.18e+07  0.00098
0.04875  325.568 -10.7547 0.00020409  4.18e+07  0.00098
0.05  1058.43  -338.561 0.00166434  2e+07  4e-07
0.0525  1185.47  -323.265 0.00166434  2e+07  4e-07
0.055  1274.94  -300.421 0.00166434  2e+07  4e-07
0.0575  1339.7  -271.316 0.00166434  2e+07  4e-07
0.06  1386.98  -237.796 0.00166434  2e+07  4e-07
0.0625  1421.43  -201.868 0.00166434  2e+07  4e-07
0.065  1446.29  -165.667 0.00166434  2e+07  4e-07
0.0675  1463.98  -131.279 0.00166434  2e+07  4e-07
0.07  1476.33  -100.43 0.00166434  2e+07  4e-07
0.0725  1484.76  -74.2255 0.00166434  2e+07  4e-07
0.075  1490.39  -53.0731 0.00166434  2e+07  4e-07
0.0775  1494.06  -36.7797 0.00166434  2e+07  4e-07
0.08  1496.4  -24.7528 0.00166434  2e+07  4e-07
0.0825  1497.86  -16.2114 0.00166434  2e+07  4e-07
0.085  1498.75  -10.3534 0.00166434  2e+07  4e-07
0.0875  1499.28  -6.46029 0.00166434  2e+07  4e-07
0.09  1499.59  -3.94567 0.00166434  2e+07  4e-07
0.0925  1499.77  -2.36276 0.00166434  2e+07  4e-07
0.095  1499.87  -1.38938 0.00166434  2e+07  4e-07
0.0975  1499.93  -0.803391 0.00166434  2e+07  4e-07
0.1  1499.96  -0.457399 0.00166434  2e+07  4e-07
0.1025  1499.98  -0.256698 0.00166434  2e+07  4e-07
0.105  1499.99  -0.142155 0.00166434  2e+07  4e-07
0.1075  1499.99  -0.0777531 0.00166434  2e+07  4e-07
0.11  1500  -0.0420401 0.00166434  2e+07  4e-07
0.1125  1500  -0.0224871 0.00166434  2e+07  4e-07
0.115  1500  -0.0119078 0.00166434  2e+07  4e-07
0.1175  1500  -0.00624648 0.00166434  2e+07  4e-07
0.12  1500  -0.00324787 0.00166434  2e+07  4e-07
0.1225  1500  -0.00167476 0.00166434  2e+07  4e-07
0.125  1500  -0.00085686 0.00166434  2e+07  4e-07
0.1275  1500  -0.000435176 0.00166434  2e+07  4e-07
0.13  1500  -0.000219481 0.00166434  2e+07  4e-07
0.1325  1500  -0.000109969 0.00166434  2e+07  4e-07
0.135  1500  -5.47574e-05 0.00166434  2e+07  4e-07
0.1375  1500  -2.71051e-05 0.00166434  2e+07  4e-07
0.14  1500  -1.33422e-05 0.00166434  2e+07  4e-07
0.1425  1500  -6.53272e-06 0.00166434  2e+07  4e-07
0.145  1500  -3.18247e-06 0.00166434  2e+07  4e-07
0.1475  1500  -1.54292e-06 0.00166434  2e+07  4e-07
0.15  1500  -7.44609e-07 0.00166434  2e+07  4e-07
0.1525  1500  -3.57779e-07 0.00166434  2e+07  4e-07
0.155  1500  -1.71193e-07 0.00166434  2e+07  4e-07
0.1575  1500  -8.15862e-08 0.00166434  2e+07  4e-07
0.16  1500  -3.87352e-08 0.00166434  2e+07  4e-07
0.1625  1500  -1.83204e-08 0.00166434  2e+07  4e-07
0.165  1500  -8.63683e-09 0.00166434  2e+07  4e-07
0.1675  1500  -4.05692e-09 0.00166434  2e+07  4e-07
0.17  1500  -1.9002e-09 0.00166434  2e+07  4e-07
0.1725  1500  -8.8687e-10 0.00166434  2e+07  4e-07
0.175  1500  -4.13427e-10 0.00166434  2e+07  4e-07
0.1775  1500  -1.91773e-10 0.00166434  2e+07  4e-07
0.18  1500  -9.00763e-11 0.00166434  2e+07  4e-07
0.1825  1500  -4.0729e-11 0.00166434  2e+07  4e-07
0.185  1500  -1.93022e-11 0.00166434  2e+07  4e-07
0.1875  1500  -8.27998e-12 0.00166434  2e+07  4e-07
0.19  1500  -4.20931e-12 0.00166434  2e+07  4e-07
0.1925  1500  -1.53585e-12 0.00166434  2e+07  4e-07
0.195  1500  -5.64705e-13 0.00166434  2e+07  4e-07
0.1975  1500  -2.09501e-13 0.00166434  2e+07  4e-07
0.2  1500  -7.85239e-14 0.00166434  2e+07  4e-07
0.2025  1500  -2.97717e-14 0.00166434  2e+07  4e-07
0.205  1500  -1.14308e-14 0.00166434  2e+07  4e-07
0.2075  1500  -4.44862e-15 0.00166434  2e+07  4e-07
0.21  1500  -1.75605e-15 0.00166434  2e+07  4e-07
0.2125  1500  -7.03332e-16 0.00166434  2e+07  4e-07
0.215  1500  -2.85819e-16 0.00166434  2e+07  4e-07
0.2175  1500  -1.17804e-16 0.00166434  2e+07  4e-07
0.22  1500  -4.92087e-17 0.00166434  2e+07  4e-07
0.2225  1500  -2.08107e-17 0.00166434  2e+07  4e-07
0.225  1500  -8.89871e-18 0.00166434  2e+07  4e-07
0.2275  1500  -3.84175e-18 0.00166434  2e+07  4e-07
0.23  1500  -1.6719e-18 0.00166434  2e+07  4e-07
0.2325  1500  -7.32275e-19 0.00166434  2e+07  4e-07
0.235  1500  -3.22268e-19 0.00166434  2e+07  4e-07
0.2375  1500  -1.42268e-19 0.00166434  2e+07  4e-07
0.24  1500  -6.28596e-20 0.00166434  2e+07  4e-07
0.2425  1500  -2.76494e-20 0.00166434  2e+07  4e-07
0.245  1500  -1.18434e-20 0.00166434  2e+07  4e-07
0.2475  1500  -4.36712e-21 0.00166434  2e+07  4e-07
0.25  1500  0  0.00166434  2e+07  4e-07
