TITLE="Graphics"
VARIABLES= "rj, cm", "T, K", "dT/dt", "Lambda, Watt/cm*K", "Cp, J/kg*K", "rho, kg/cm^3", "u_r, cm/s" 
0  373  6.29967e-07  0.00679049  4221.67  0.00098 0
0.0025  373  3.6572e-07  0.00679049  4221.67  0.00098 0
0.005  373  2.42543e-07  0.00679049  4221.67  0.00098 0
0.0075  373  2.44941e-08  0.00679049  4221.67  0.00098 0
0.01  373  2.18514e-08  0.00679049  4221.67  0.00098 0
0.0125  373  -9.82929e-09  0.00679049  4221.67  0.00098 0
0.015  373  -1.47883e-08  0.00679049  4221.67  0.00098 0
0.0175  373  2.44268e-10  0.00679049  4221.67  0.00098 0
0.02  373  6.09963e-11  0.00679049  4221.67  0.00098 0
0.0225  373  1.87048e-11  0.00679049  4221.67  0.00098 0
0.025  373  6.72259e-11  0.00679049  4221.67  0.00098 0
0.0275  373  2.87668e-10  0.00679049  4221.67  0.00098 0
0.03  373  1.99966e-09  0.00679049  4221.67  0.00098 0
0.0325  373  1.9373e-08  0.00679049  4221.67  0.00098 0
0.035  373  7.41218e-08  0.00679049  4221.67  0.00098 0
0.0375  373  2.14224e-08  0.00679049  4221.67  0.00098 0
0.04  373  1.1285e-07  0.00679049  4221.67  0.00098 0
0.0425  373  2.3694e-07  0.00679049  4221.67  0.00098 0
0.045  373  2.92969e-08  0.00679049  4221.67  0.00098 0
0.0475  373  4.06966e-08  0.00679049  4221.67  0.00098 0
0.04775  373 -2.64273e-11 0.00679049  4221.67  0.00098 0.00690475
0.04775  373 -2.64273e-11 0.000241434  4221.67  0.00098 0.00690475
0.05  532.323  -0.286348  0.000390601  1975.65  4.06689e-07 42.7596
0.0525  623.508  -0.39578  0.000488833  2032.78  3.47213e-07 38.7842
0.055  696.821  -0.479713  0.000573109  2081.29  3.10683e-07 35.3385
0.0575  758.148  -0.548066  0.000646692  2123.07  2.85551e-07 32.3324
0.06  810.77  -0.605578  0.000711791  2159.52  2.67018e-07 29.6942
0.0625  856.734  -0.654912  0.000769977  2191.67  2.52693e-07 27.3661
0.065  897.416  -0.697736  0.000822412  2220.28  2.41237e-07 25.3015
0.0675  933.797  -0.73518  0.000869985  2245.91  2.31839e-07 23.462
0.07  966.605  -0.768053  0.000913397  2269.03  2.2397e-07 21.8161
0.0725  996.396  -0.796961  0.000953206  2290  2.17273e-07 20.3375
0.075  1023.6  -0.822371  0.000989869  2309.11  2.11498e-07 19.0043
0.0775  1048.58  -0.844655  0.00102376  2326.59  2.0646e-07 17.798
0.08  1071.61  -0.864115  0.00105521  2342.65  2.02024e-07 16.703
0.0825  1092.92  -0.881002  0.00108447  2357.45  1.98084e-07 15.706
0.085  1112.71  -0.895526  0.00111178  2371.13  1.94561e-07 14.7957
0.0875  1131.15  -0.907866  0.00113732  2383.83  1.91389e-07 13.9623
0.09  1148.38  -0.918177  0.00116128  2395.63  1.88517e-07 13.1974
0.0925  1164.52  -0.926596  0.00118379  2406.63  1.85905e-07 12.4937
0.095  1179.67  -0.93324  0.001205  2416.91  1.83517e-07 11.8448
0.0975  1193.93  -0.938216  0.001225  2426.53  1.81326e-07 11.2451
0.1  1207.37  -0.94162  0.00124391  2435.56  1.79307e-07 10.6899
0.1025  1220.07  -0.943538  0.00126181  2444.04  1.77441e-07 10.1748
0.105  1232.08  -0.944048  0.00127878  2452.03  1.75711e-07 9.69605
0.1075  1243.46  -0.943223  0.0012949  2459.57  1.74102e-07 9.25032
0.11  1254.27  -0.941129  0.00131022  2466.69  1.72602e-07 8.83462
0.1125  1264.54  -0.937828  0.00132481  2473.42  1.712e-07 8.44634
0.115  1274.32  -0.933377  0.00133872  2479.8  1.69887e-07 8.0831
0.1175  1283.64  -0.927832  0.00135199  2485.86  1.68653e-07 7.74279
0.12  1292.53  -0.921244  0.00136467  2491.61  1.67493e-07 7.42354
0.1225  1301.03  -0.913661  0.0013768  2497.08  1.664e-07 7.12363
0.125  1309.15  -0.90513  0.00138841  2502.28  1.65367e-07 6.84153
0.1275  1316.92  -0.895695  0.00139954  2507.25  1.64391e-07 6.57587
