TITLE="Graphics"
VARIABLES= "x", "T", "Y fr", "rho", "v", "Cp", "lambda", "D"
0.190261  1035.71 0.403061 0.000247108 3526.89 2.737 0.0102409 15.1418
0.190763  1045.11 0.408163 0.000244885 3558.9 2.737 0.0103059 15.3762
0.191265  1054.51 0.413265 0.000242702 3590.92 2.737 0.0103707 15.6121
0.191767  1063.92 0.418367 0.000240557 3622.93 2.737 0.0104354 15.8495
0.192269  1073.32 0.423469 0.00023845 3654.95 2.737 0.0104998 16.0883
0.192771  1082.72 0.428571 0.00023638 3686.96 2.737 0.0105641 16.3286
0.193273  1092.12 0.433673 0.000234345 3718.98 2.737 0.0106283 16.5704
0.193775  1101.52 0.438776 0.000232345 3750.99 2.737 0.0106922 16.8136
0.194277  1110.92 0.443878 0.000230379 3783 2.737 0.010756 17.0583
0.194779  1120.32 0.44898 0.000228445 3815.02 2.737 0.0108197 17.3044
0.195281  1129.73 0.454082 0.000226544 3847.03 2.737 0.0108831 17.552
0.195783  1139.13 0.459184 0.000224674 3879.05 2.737 0.0109465 17.801
0.196285  1148.53 0.464286 0.000222835 3911.06 2.737 0.0110096 18.0515
0.196787  1157.93 0.469388 0.000221026 3943.08 2.737 0.0110726 18.3034
0.197289  1167.33 0.47449 0.000219246 3975.09 2.737 0.0111355 18.5568
0.197791  1176.73 0.479592 0.000217494 4007.11 2.737 0.0111982 18.8115
0.198293  1186.13 0.484694 0.00021577 4039.12 2.737 0.0112607 19.0678
0.198795  1195.54 0.489796 0.000214074 4071.14 2.737 0.0113231 19.3254
0.199297  1204.94 0.494898 0.000212403 4103.15 2.737 0.0113854 19.5845
0.199799  1214.34 0.5 0.000210759 4135.16 2.737 0.0114475 19.8449
0.200301  1223.74 0.505102 0.00020914 4167.18 2.737 0.0115095 20.1068
0.200803  1233.14 0.510204 0.000207545 4199.19 2.737 0.0115713 20.3701
0.201305  1242.54 0.515306 0.000205975 4231.21 2.737 0.011633 20.6349
0.201807  1251.94 0.520408 0.000204428 4263.22 2.737 0.0116945 20.901
0.202309  1261.35 0.52551 0.000202905 4295.24 2.737 0.0117559 21.1685
0.202811  1270.75 0.530612 0.000201403 4327.25 2.737 0.0118172 21.4374
0.203313  1280.15 0.535714 0.000199924 4359.27 2.737 0.0118783 21.7077
0.203815  1289.55 0.540816 0.000198467 4391.28 2.737 0.0119393 21.9795
0.204317  1298.95 0.545918 0.00019703 4423.29 2.737 0.0120002 22.2526
0.204819  1308.35 0.55102 0.000195615 4455.31 2.737 0.0120609 22.527
0.205321  1317.75 0.556122 0.000194219 4487.32 2.737 0.0121215 22.8029
0.205823  1327.16 0.561224 0.000192843 4519.34 2.737 0.012182 23.0802
0.206325  1336.56 0.566327 0.000191487 4551.35 2.737 0.0122423 23.3588
0.206827  1345.96 0.571429 0.000190149 4583.37 2.737 0.0123025 23.6388
0.207329  1355.36 0.576531 0.00018883 4615.38 2.737 0.0123626 23.9202
0.207831  1364.76 0.581633 0.000187529 4647.4 2.737 0.0124226 24.203
0.208333  1374.16 0.586735 0.000186246 4679.41 2.737 0.0124824 24.4871
0.208835  1383.56 0.591837 0.000184981 4711.42 2.737 0.0125422 24.7726
0.209337  1392.97 0.596939 0.000183732 4743.44 2.737 0.0126018 25.0594
0.209839  1402.37 0.602041 0.000182501 4775.45 2.737 0.0126612 25.3476
0.210341  1411.77 0.607143 0.000181285 4807.47 2.737 0.0127206 25.6372
0.210843  1421.17 0.612245 0.000180086 4839.48 2.737 0.0127798 25.9281
0.211345  1430.57 0.617347 0.000178903 4871.5 2.737 0.0128389 26.2203
0.211847  1439.97 0.622449 0.000177734 4903.51 2.737 0.012898 26.5139
0.212349  1449.37 0.627551 0.000176582 4935.53 2.737 0.0129568 26.8089
0.212851  1458.78 0.632653 0.000175444 4967.54 2.737 0.0130156 27.1052
0.213353  1468.18 0.637755 0.00017432 4999.55 2.737 0.0130743 27.4028
0.213855  1477.58 0.642857 0.000173211 5031.57 2.737 0.0131328 27.7018
0.214357  1486.98 0.647959 0.000172116 5063.58 2.737 0.0131913 28.0021
0.214859  1496.38 0.653061 0.000171035 5095.6 2.737 0.0132496 28.3037
0.215361  1505.78 0.658163 0.000169967 5127.61 2.737 0.0133078 28.6067
0.215863  1515.18 0.663265 0.000168912 5159.63 2.737 0.0133659 28.911
0.216365  1524.59 0.668367 0.00016787 5191.64 2.737 0.0134239 29.2166
0.216867  1533.99 0.673469 0.000166842 5223.66 2.737 0.0134818 29.5236
0.217369  1543.39 0.678571 0.000165825 5255.67 2.737 0.0135396 29.8318
0.217871  1552.79 0.683673 0.000164821 5287.68 2.737 0.0135973 30.1414
0.218373  1562.19 0.688776 0.000163829 5319.7 2.737 0.0136548 30.4523
0.218876  1571.59 0.693878 0.000162849 5351.71 2.737 0.0137123 30.7645
0.219378  1580.99 0.69898 0.000161881 5383.73 2.737 0.0137697 31.078
0.21988  1590.4 0.704082 0.000160924 5415.74 2.737 0.0138269 31.3928
0.220382  1599.8 0.709184 0.000159978 5447.76 2.737 0.0138841 31.709
0.220884  1609.2 0.714286 0.000159044 5479.77 2.737 0.0139412 32.0264
0.221386  1618.6 0.719388 0.00015812 5511.79 2.737 0.0139981 32.3451
0.221888  1628 0.72449 0.000157207 5543.8 2.737 0.014055 32.6652
0.22239  1637.4 0.729592 0.000156304 5575.81 2.737 0.0141118 32.9865
0.222892  1646.8 0.734694 0.000155412 5607.83 2.737 0.0141684 33.3091
0.223394  1656.2 0.739796 0.00015453 5639.84 2.737 0.014225 33.633
0.223896  1665.61 0.744898 0.000153657 5671.86 2.737 0.0142815 33.9582
0.224398  1675.01 0.75 0.000152795 5703.87 2.737 0.0143379 34.2847
0.2249  1684.41 0.755102 0.000151942 5735.89 2.737 0.0143942 34.6125
0.225402  1693.81 0.760204 0.000151099 5767.9 2.737 0.0144503 34.9416
0.225904  1703.21 0.765306 0.000150265 5799.92 2.737 0.0145064 35.2719
0.226406  1712.61 0.770408 0.00014944 5831.93 2.737 0.0145624 35.6035
0.226908  1722.01 0.77551 0.000148624 5863.94 2.737 0.0146184 35.9364
0.22741  1731.42 0.780612 0.000147817 5895.96 2.737 0.0146742 36.2706
0.227912  1740.82 0.785714 0.000147019 5927.97 2.737 0.0147299 36.606
0.228414  1750.22 0.790816 0.000146229 5959.99 2.737 0.0147855 36.9427
0.228916  1759.62 0.795918 0.000145448 5992 2.737 0.0148411 37.2807
0.229418  1769.02 0.80102 0.000144675 6024.02 2.737 0.0148966 37.62
0.22992  1778.42 0.806122 0.00014391 6056.03 2.737 0.0149519 37.9605
0.230422  1787.82 0.811224 0.000143153 6088.05 2.737 0.0150072 38.3023
0.230924  1797.23 0.816327 0.000142404 6120.06 2.737 0.0150624 38.6453
0.231426  1806.63 0.821429 0.000141663 6152.07 2.737 0.0151175 38.9896
0.231928  1816.03 0.826531 0.00014093 6184.09 2.737 0.0151726 39.3352
0.23243  1825.43 0.831633 0.000140204 6216.1 2.737 0.0152275 39.682
0.232932  1834.83 0.836735 0.000139486 6248.12 2.737 0.0152824 40.03
0.233434  1844.23 0.841837 0.000138775 6280.13 2.737 0.0153371 40.3793
0.233936  1853.63 0.846939 0.000138071 6312.15 2.737 0.0153918 40.7299
0.234438  1863.04 0.852041 0.000137374 6344.16 2.737 0.0154464 41.0817
0.23494  1872.44 0.857143 0.000136684 6376.18 2.737 0.0155009 41.4347
0.235442  1881.84 0.862245 0.000136001 6408.19 2.737 0.0155554 41.789
0.235944  1891.24 0.867347 0.000135325 6440.2 2.737 0.0156097 42.1446
0.236446  1900.64 0.872449 0.000134656 6472.22 2.737 0.015664 42.5013
0.236948  1910.04 0.877551 0.000133993 6504.23 2.737 0.0157182 42.8593
0.23745  1919.44 0.882653 0.000133337 6536.25 2.737 0.0157723 43.2186
0.237952  1928.85 0.887755 0.000132687 6568.26 2.737 0.0158264 43.5791
0.238454  1938.25 0.892857 0.000132043 6600.28 2.737 0.0158803 43.9408
0.238956  1947.65 0.897959 0.000131406 6632.29 2.737 0.0159342 44.3037
0.239458  1957.05 0.903061 0.000130775 6664.31 2.737 0.015988 44.6679
0.23996  1966.45 0.908163 0.00013015 6696.32 2.737 0.0160417 45.0333
0.240462  1975.85 0.913265 0.00012953 6728.33 2.737 0.0160954 45.3999
0.240964  1985.25 0.918367 0.000128917 6760.35 2.737 0.0161489 45.7678
0.241466  1994.66 0.923469 0.000128309 6792.36 2.737 0.0162024 46.1368
0.241968  2004.06 0.928571 0.000127707 6824.38 2.737 0.0162559 46.5071
0.24247  2013.46 0.933673 0.000127111 6856.39 2.737 0.0163092 46.8786
0.242972  2022.86 0.938776 0.00012652 6888.41 2.737 0.0163625 47.2513
0.243474  2032.26 0.943878 0.000125935 6920.42 2.737 0.0164157 47.6253
0.243976  2041.66 0.94898 0.000125355 6952.44 2.737 0.0164688 48.0004
0.244478  2051.06 0.954082 0.00012478 6984.45 2.737 0.0165218 48.3768
0.24498  2060.47 0.959184 0.000124211 7016.46 2.737 0.0165748 48.7543
0.245482  2069.87 0.964286 0.000123647 7048.48 2.737 0.0166277 49.1331
0.245984  2079.27 0.969388 0.000123088 7080.49 2.737 0.0166805 49.5131
0.246486  2088.67 0.97449 0.000122534 7112.51 2.737 0.0167333 49.8943
0.246988  2098.07 0.979592 0.000121985 7144.52 2.737 0.016786 50.2767
0.24749  2107.47 0.984694 0.000121441 7176.54 2.737 0.0168386 50.6603
0.247992  2116.87 0.989796 0.000120901 7208.55 2.737 0.0168912 51.0451
0.248494  2126.28 0.994898 0.000120367 7240.57 2.737 0.0169436 51.431
0.248996  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.251004  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.253012  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.25502  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.257028  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.259036  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.261044  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.263052  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.26506  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.267068  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.269076  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.271084  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.273092  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.2751  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.277108  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.279116  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.281124  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.283133  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.285141  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.287149  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.289157  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.291165  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.293173  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.295181  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.297189  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.299197  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.301205  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.303213  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.305221  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.307229  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.309237  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.311245  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.313253  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.315261  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.317269  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.319277  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.321285  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.323293  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.325301  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.327309  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.329317  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.331325  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.333333  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.335341  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.337349  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.339357  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.341365  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.343373  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.345382  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.34739  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.349398  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.351406  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.353414  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.355422  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.35743  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.359438  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.361446  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.363454  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.365462  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.36747  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.369478  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.371486  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.373494  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.375502  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.37751  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.379518  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.381526  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.383534  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.385542  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.38755  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.389558  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.391566  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.393574  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.395582  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.39759  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.399598  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.401606  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.403614  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.405622  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.407631  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.409639  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.411647  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.413655  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.415663  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.417671  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.419679  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
0.421687  2135.68 1 0.000119837 7272.58 2.737 0.016996 51.8182
