TITLE="Graphics"
VARIABLES= "x", "h_"
-0.0082249  0.00308434
-0.00514056  0.00192771
-0.00321285  0.00120482
-0.00200803  0.00200803
0  0.00200803
0.00200803  0.00200803
0.00401606  0.00200803
0.0060241  0.00200803
0.00803213  0.00200803
0.0100402  0.00200803
0.0120482  0.00200803
0.0140562  0.00200803
0.0160643  0.00200803
0.0180723  0.00200803
0.0200803  0.00200803
0.0220884  0.00200803
0.0240964  0.00200803
0.0261044  0.00200803
0.0281124  0.00200803
0.0301205  0.00200803
0.0321285  0.00200803
0.0341365  0.00200803
0.0361446  0.00200803
0.0381526  0.00200803
0.0401606  0.00200803
0.0421687  0.00200803
0.0441767  0.00200803
0.0461847  0.00200803
0.0481928  0.00200803
0.0502008  0.00200803
0.0522088  0.00200803
0.0542169  0.00200803
0.0562249  0.00200803
0.0582329  0.00200803
0.060241  0.00200803
0.062249  0.00200803
0.064257  0.00200803
0.0662651  0.00200803
0.0682731  0.00200803
0.0702811  0.00200803
0.0722892  0.00200803
0.0742972  0.00200803
0.0763052  0.00200803
0.0783133  0.00200803
0.0803213  0.00200803
0.0823293  0.00200803
0.0843373  0.00200803
0.0863454  0.00200803
0.0883534  0.00200803
0.0903614  0.00200803
0.0923695  0.00200803
0.0943775  0.00200803
0.0963855  0.00200803
0.0983936  0.00200803
0.100402  0.00200803
0.10241  0.00200803
0.104418  0.00200803
0.106426  0.00200803
0.108434  0.00200803
0.110442  0.00200803
0.11245  0.00200803
0.114458  0.00200803
0.116466  0.00200803
0.118474  0.00200803
0.120482  0.00200803
0.12249  0.00200803
0.124498  0.00200803
0.126506  0.00200803
0.128514  0.00200803
0.130522  0.00200803
0.13253  0.00200803
0.134538  0.00200803
0.136546  0.00200803
0.138554  0.00200803
0.140562  0.00200803
0.14257  0.00200803
0.144578  0.00200803
0.146586  0.00200803
0.148594  0.00200803
0.150602  0.00100402
0.151606  0.00100402
0.15261  0.00100402
0.153614  0.00100402
0.154618  0.00100402
0.155622  0.00100402
0.156627  0.00100402
0.157631  0.00100402
0.158635  0.00100402
0.159639  0.00100402
0.160643  0.00100402
0.161647  0.00100402
0.162651  0.00100402
0.163655  0.00100402
0.164659  0.00100402
0.165663  0.00100402
0.166667  0.00100402
0.167671  0.00100402
0.168675  0.00100402
0.169679  0.00100402
0.170683  0.00100402
0.171687  0.00100402
0.172691  0.00100402
0.173695  0.00100402
0.174699  0.00100402
0.175703  0.00100402
0.176707  0.00100402
0.177711  0.00100402
0.178715  0.00100402
0.179719  0.00100402
0.180723  0.00100402
0.181727  0.00100402
0.182731  0.00100402
0.183735  0.00100402
0.184739  0.00100402
0.185743  0.00100402
0.186747  0.00100402
0.187751  0.00100402
0.188755  0.00100402
0.189759  0.00100402
0.190763  0.00100402
0.191767  0.00100402
0.192771  0.00100402
0.193775  0.00100402
0.194779  0.00100402
0.195783  0.00100402
0.196787  0.00100402
0.197791  0.00100402
0.198795  0.00100402
0.199799  0.00100402
0.200803  0.00100402
0.201807  0.00100402
0.202811  0.00100402
0.203815  0.00100402
0.204819  0.00100402
0.205823  0.00100402
0.206827  0.00100402
0.207831  0.00100402
0.208835  0.00100402
0.209839  0.00100402
0.210843  0.00100402
0.211847  0.00100402
0.212851  0.00100402
0.213855  0.00100402
0.214859  0.00100402
0.215863  0.00100402
0.216867  0.00100402
0.217871  0.00100402
0.218876  0.00100402
0.21988  0.00100402
0.220884  0.00100402
0.221888  0.00100402
0.222892  0.00100402
0.223896  0.00100402
0.2249  0.00100402
0.225904  0.00100402
0.226908  0.00100402
0.227912  0.00100402
0.228916  0.00100402
0.22992  0.00100402
0.230924  0.00100402
0.231928  0.00100402
0.232932  0.00100402
0.233936  0.00100402
0.23494  0.00100402
0.235944  0.00100402
0.236948  0.00100402
0.237952  0.00100402
0.238956  0.00100402
0.23996  0.00100402
0.240964  0.00100402
0.241968  0.00100402
0.242972  0.00100402
0.243976  0.00100402
0.24498  0.00100402
0.245984  0.00100402
0.246988  0.00100402
0.247992  0.00100402
0.248996  0.00200803
0.251004  0.00200803
0.253012  0.00200803
0.25502  0.00200803
0.257028  0.00200803
0.259036  0.00200803
0.261044  0.00200803
0.263052  0.00200803
0.26506  0.00200803
0.267068  0.00200803
0.269076  0.00200803
0.271084  0.00200803
0.273092  0.00200803
0.2751  0.00200803
0.277108  0.00200803
0.279116  0.00200803
0.281124  0.00200803
0.283133  0.00200803
0.285141  0.00200803
0.287149  0.00200803
0.289157  0.00200803
0.291165  0.00200803
0.293173  0.00200803
0.295181  0.00200803
0.297189  0.00200803
0.299197  0.00200803
0.301205  0.00200803
0.303213  0.00200803
0.305221  0.00200803
0.307229  0.00200803
0.309237  0.00200803
0.311245  0.00200803
0.313253  0.00200803
0.315261  0.00200803
0.317269  0.00200803
0.319277  0.00200803
0.321285  0.00200803
0.323293  0.00200803
0.325301  0.00200803
0.327309  0.00200803
0.329317  0.00200803
0.331325  0.00200803
0.333333  0.00200803
0.335341  0.00200803
0.337349  0.00200803
0.339357  0.00200803
0.341365  0.00200803
0.343373  0.00200803
0.345382  0.00200803
0.34739  0.00200803
0.349398  0.00200803
0.351406  0.00200803
0.353414  0.00200803
0.355422  0.00200803
0.35743  0.00200803
0.359438  0.00200803
0.361446  0.00200803
0.363454  0.00200803
0.365462  0.00200803
0.36747  0.00200803
0.369478  0.00200803
0.371486  0.00200803
0.373494  0.00200803
0.375502  0.00200803
0.37751  0.00200803
0.379518  0.00200803
0.381526  0.00200803
0.383534  0.00200803
0.385542  0.00200803
0.38755  0.00200803
0.389558  0.00200803
0.391566  0.00200803
0.393574  0.00200803
0.395582  0.00200803
0.39759  0.00200803
0.399598  0.00200803
0.401606  0.00200803
0.403614  0.00200803
0.405622  0.00200803
0.407631  0.00200803
0.409639  0.00200803
0.411647  0.00200803
0.413655  0.00200803
0.415663  0.00200803
0.417671  0.00200803
0.419679  0.00200803
0.421687  0.00200803
0.423695  0.00200803
0.425703  0.00200803
0.427711  0.00200803
0.429719  0.00200803
0.431727  0.00200803
0.433735  0.00200803
0.435743  0.00200803
0.437751  0.00200803
0.439759  0.00200803
0.441767  0.00200803
0.443775  0.00200803
0.445783  0.00200803
0.447791  0.00200803
0.449799  0.00200803
0.451807  0.00200803
0.453815  0.00200803
0.455823  0.00200803
0.457831  0.00200803
0.459839  0.00200803
0.461847  0.00200803
0.463855  0.00200803
0.465863  0.00200803
0.467871  0.00200803
0.46988  0.00200803
0.471888  0.00200803
0.473896  0.00200803
0.475904  0.00200803
0.477912  0.00200803
0.47992  0.00200803
0.481928  0.00200803
0.483936  0.00200803
0.485944  0.00200803
0.487952  0.00200803
0.48996  0.00200803
0.491968  0.00200803
0.493976  0.00200803
0.495984  0.00200803
0.497992  0.00200803
