TITLE="Graphics"
VARIABLES= "t, s", "T0, K", "Ts, K", "Ti, K", "Ts+1, K", "q_d, W", "q_g, W", "dM, kg/s", "rho, kg/m^3", "u_r, m/s", "p, m/(cell size) ", "inter, m" 
0.173 302.347 314.812 325.455 386.56 275438 275438 0 0.560043 0 1.5 0.0005
0.174 302.385 314.869 325.508 386.599 275378 275378 0 0.559987 0 1.5 0.0005
0.175 302.423 314.926 325.561 386.638 275318 275318 0 0.55993 0 1.5 0.0005
0.176 302.461 314.982 325.614 386.677 275258 275258 0 0.559874 0 1.5 0.0005
0.177 302.499 315.039 325.667 386.715 275198 275198 0 0.559818 0 1.5 0.0005
0.178 302.538 315.095 325.72 386.754 275139 275139 0 0.559762 0 1.5 0.0005
0.179 302.576 315.152 325.773 386.793 275080 275080 0 0.559706 0 1.5 0.0005
0.18 302.615 315.208 325.826 386.832 275022 275022 0 0.55965 0 1.5 0.0005
0.181 302.654 315.265 325.879 386.871 274964 274964 0 0.559593 0 1.5 0.0005
0.182 302.694 315.321 325.932 386.91 274906 274906 0 0.559537 0 1.5 0.0005
0.183 302.733 315.377 325.984 386.948 274848 274848 0 0.559481 0 1.5 0.0005
0.184 302.773 315.434 326.037 386.987 274791 274791 0 0.559425 0 1.5 0.0005
0.185 302.813 315.49 326.09 387.026 274734 274734 0 0.559369 0 1.5 0.0005
0.186 302.853 315.546 326.142 387.065 274677 274677 0 0.559313 0 1.5 0.0005
0.187 302.893 315.602 326.195 387.104 274620 274620 0 0.559256 0 1.5 0.0005
0.188 302.933 315.658 326.247 387.143 274564 274564 0 0.5592 0 1.5 0.0005
0.189 302.974 315.714 326.3 387.182 274508 274508 0 0.559144 0 1.5 0.0005
0.19 303.015 315.77 326.353 387.221 274453 274453 0 0.559088 0 1.5 0.0005
0.191 303.056 315.826 326.405 387.259 274397 274397 0 0.559032 0 1.5 0.0005
0.192 303.097 315.881 326.457 387.298 274342 274342 0 0.558976 0 1.5 0.0005
0.193 303.139 315.937 326.51 387.337 274287 274287 0 0.558919 0 1.5 0.0005
0.194 303.18 315.993 326.562 387.376 274232 274232 0 0.558863 0 1.5 0.0005
0.195 303.222 316.049 326.614 387.415 274178 274178 0 0.558807 0 1.5 0.0005
0.196 303.264 316.104 326.667 387.454 274124 274124 0 0.558751 0 1.5 0.0005
0.197 303.306 316.16 326.719 387.493 274070 274070 0 0.558695 0 1.5 0.0005
0.198 303.348 316.215 326.771 387.532 274016 274016 0 0.558639 0 1.5 0.0005
0.199 303.39 316.271 326.823 387.571 273963 273963 0 0.558582 0 1.5 0.0005
0.2 303.433 316.326 326.875 387.61 273910 273910 0 0.558526 0 1.5 0.0005
0.201 303.476 316.382 326.928 387.649 273857 273857 0 0.55847 0 1.5 0.0005
0.202 303.518 316.437 326.98 387.688 273804 273804 0 0.558414 0 1.5 0.0005
0.203 303.561 316.492 327.032 387.727 273752 273752 0 0.558358 0 1.5 0.0005
0.204 303.605 316.548 327.084 387.766 273699 273699 0 0.558302 0 1.5 0.0005
