TITLE="Graphics"
VARIABLES= "rj, m", "T, K", "Cp, J/kg*K", "DfCp, J/kg*K^2", "rho, kg/m^3", "Dfrho, kg/m^3*K", "Lambda, Watt/m*K", "DfLambda, Watt/m*K^2"
0 300.614 4185.77 -0.637554 980 0 0.611039 0
1.25e-05 300.614 4185.77 -0.637554 980 0 0.611039 0
3.75e-05 304.322 4183.74 -0.460023 980 0 0.61714 0
6.25e-05 305.32 4183.3 -0.41499 980 0 0.618744 0
8.75e-05 305.877 4183.08 -0.390305 980 0 0.619631 0
0.0001125 306.328 4182.91 -0.370621 980 0 0.620344 0
0.0001375 306.767 4182.75 -0.351632 980 0 0.621035 0
0.0001625 307.234 4182.59 -0.3317 980 0 0.621764 0
0.0001875 307.745 4182.43 -0.310092 980 0 0.622558 0
0.0002125 308.313 4182.26 -0.286466 980 0 0.623432 0
0.0002375 308.941 4182.08 -0.260668 980 0 0.624392 0
0.0002625 309.635 4181.91 -0.232657 980 0 0.625441 0
0.0002875 310.396 4181.75 -0.202458 980 0 0.62658 0
0.0003125 311.226 4181.59 -0.170149 980 0 0.627806 0
0.0003375 312.126 4181.46 -0.13584 980 0 0.629118 0
0.0003625 313.097 4181.34 -0.0996692 980 0 0.630511 0
0.0003875 314.139 4181.26 -0.0617973 980 0 0.631979 0
0.0004125 315.25 4181.21 -0.0223993 980 0 0.633518 0
0.0004375 316.431 4181.21 0.0183394 980 0 0.63512 0
0.0004625 317.68 4181.26 0.0602274 980 0 0.636778 0
0.0004875 318.997 4181.36 0.103073 980 0 0.638484 0
0.0005125 383.318 1895.86 0.444814 0.56478 -0.0014734 0.0250047 8.4268e-05
0.0005375 539.979 1980.27 0.606042 0.400923 -0.000742478 0.0398535 0.000104022
0.0005625 638.39 2042.48 0.654227 0.339119 -0.000531209 0.0505588 0.000113211
0.0005875 712.027 2091.57 0.677602 0.304048 -0.000427018 0.0591108 0.000118917
0.0006125 771.023 2131.95 0.690546 0.280783 -0.00036417 0.066246 0.000122888
0.0006375 820.134 2166.05 0.697975 0.263969 -0.000321861 0.0723548 0.000125838
0.0006625 862.052 2195.41 0.702127 0.251134 -0.000291321 0.0776783 0.000128125
0.0006875 898.473 2221.02 0.704197 0.240953 -0.000268181 0.0823786 0.000129955
