TITLE="Graphics"
VARIABLES= "rj, m", "q, W", "rho, kg/m^3", "u_r, m/s" 
0.0005 12210.2 0.571412 -0.00103162
0.000525 259108 0.40018 -0.00133609
0.00055 204040 0.337614 -0.00144299
0.000575 177788 0.302423 -0.00147387
0.0006 159198 0.279183 -0.00146629
0.000625 144420 0.262435 -0.00143757
0.00065 132075 0.249676 -0.00139703
0.000675 121487 0.239572 -0.0013501
0.0007 112257 0.231339 -0.00130007
0.000725 104121 0.224481 -0.00124898
0.00075 96889.7 0.218667 -0.00119813
0.000775 90419.8 0.213668 -0.00114833
0.0008 84599.8 0.209317 -0.00110008
0.000825 79340.3 0.205493 -0.00105367
0.00085 74567.9 0.202102 -0.00100926
0.000875 70221.9 0.199073 -0.000966902
0.0009 66251.3 0.196349 -0.00092661
0.000925 62613 0.193885 -0.000888348
0.00095 59270 0.191644 -0.000852053
0.000975 56190.6 0.189598 -0.000817649
0.001 53347.4 0.187721 -0.00078505
0.001025 50716.4 0.185992 -0.000754166
0.00105303 48169.1 0.18421 -0.000721459
0.00108447 45532.3 0.182382 -0.000687054
0.00111973 42823 0.180519 -0.000651121
0.00115926 40060.9 0.178632 -0.000613884
0.0012036 37268 0.176733 -0.000575612
0.00125331 34468.2 0.174833 -0.000536619
0.00130906 31686.5 0.172945 -0.000497255
0.00137158 28948.3 0.17108 -0.000457895
0.00144169 26278.3 0.169249 -0.000418927
0.00152031 23700 0.167462 -0.00038074
0.00160848 21234.7 0.165728 -0.000343703
0.00170735 18900.6 0.164056 -0.000308159
0.00181822 16712.6 0.162452 -0.000274407
0.00194255 14681.6 0.160921 -0.000242691
0.00208197 12814.6 0.159469 -0.0002132
0.00223832 11114.8 0.158096 -0.000186057
0.00241364 9581.41 0.156806 -0.000161324
0.00261026 8210.62 0.155599 -0.000139007
0.00283074 6995.76 0.154473 -0.000119058
0.00307798 5928.02 0.153428 -0.000101385
0.00335525 4996.94 0.152461 -8.58625e-05
0.00366617 4191.09 0.151569 -7.23394e-05
0.00401483 3498.5 0.15075 -6.06483e-05
0.00440583 2907.13 0.149999 -5.06135e-05
0.00484428 2405.27 0.149314 -4.20583e-05
0.00533597 1981.73 0.148689 -3.481e-05
0.00588734 1626.14 0.148122 -2.87046e-05
0.00650565 1328.96 0.147608 -2.35894e-05
0.00719903 1081.63 0.147145 -1.93249e-05
0.00797657 876.54 0.146727 -1.57858e-05
0.00884851 707.019 0.146353 -1.28608e-05
0.0098263 567.278 0.146019 -1.04525e-05
0.0109228 452.348 0.145722 -8.4765e-06
0.0121524 358.015 0.145461 -6.86026e-06
0.0135313 280.733 0.145232 -5.54206e-06
0.0150775 217.557 0.145034 -4.46972e-06
0.0168115 166.068 0.144865 -3.59942e-06
0.018756 124.309 0.144724 -2.89461e-06
0.0209365 90.716 0.144609 -2.32491e-06
0.0233817 64.0531 0.144518 -1.86524e-06
0.0261238 43.3363 0.144449 -1.49493e-06
0.0291988 27.7512 0.1444 -1.19706e-06
0.032647 16.5646 0.144367 -9.57758e-07
0.0365139 9.04521 0.144346 -7.65752e-07
0.0408502 4.41834 0.144335 -6.11856e-07
0.0457129 1.88116 0.14433 -4.88625e-07
0.0511659 0.678338 0.144328 -3.9003e-07
0.0572809 0.201095 0.144327 -3.11202e-07
0.0641383 0.0476418 0.144327 -2.48215e-07
0.0718281 0.00880191 0.144327 -1.97913e-07
0.0804515 0.00124414 0.144327 -1.57759e-07
0.0901217 0.000132747 0.144327 -1.2572e-07
0.100966 1.0602e-05 0.144327 -1.00165e-07
0.113126 6.30833e-07 0.144327 -7.97875e-08
0.126763 2.7731e-08 0.144327 -6.35443e-08
0.142056 6.48352e-10 0.144327 -5.05995e-08
0.159204 0 0.144327 -4.02859e-08
0.178435 0 0.144327 -3.20703e-08
