TITLE="Graphics"
VARIABLES= "j", "hj" 
17 0.2 
16 0.16 
15 0.128 
14 0.1024 
13 0.08192 
12 0.065536 
11 0.0524288 
10 0.041943 
9 0.0335544 
8 0.0268435 
7 0.0214748 
6 0.0171799 
5 0.0137439 
4 0.0109951 
3 0.00879609 
2 0.00703687 
1 0.0056295 
0 0.0045036 
