TITLE="Graphics"
VARIABLES= "rj, m", "T, K", "Lambda, W/m*K" 
0 nan 0.610542
2.5e-05 nan 0.610542
5e-05 nan 0.620645
7.5e-05 nan 0.624535
0.0001 nan 0.627156
0.000125 nan 0.629536
0.00015 nan 0.632007
0.000175 nan 0.634779
0.0002 nan 0.641114
0.000225 nan 0.679049
0.00025 nan 0.679049
0.000275 nan 0.679049
0.0003 nan 0.679049
0.000325 nan 0.679049
0.00035 nan 0.679049
0.000375 nan 0.679049
0.0004 nan 0.679049
0.000425 nan 0.679049
0.00045 nan 0.679049
0.000475 nan 0.679049
0.0005 nan 0.679049
0.000525 nan 0.679049
0.00055 nan 0.679049
0.000575 nan 2.59461e+07
0.0006 nan 2.59461e+07
0.000625 nan 2.59461e+07
0.00065 nan 2.59461e+07
0.000675 nan 2.59461e+07
0.0007 nan 2.59461e+07
0.000725 nan 2.59461e+07
0.00075 nan 2.59461e+07
0.000775 nan 2.59461e+07
0.0008 nan 2.59461e+07
0.000825 nan 2.59461e+07
0.00085 nan 2.59461e+07
0.000875 nan 2.59461e+07
0.0009 nan 2.59461e+07
0.000925 nan 2.59461e+07
0.00095 nan 2.59461e+07
0.000975 nan 2.59461e+07
0.001 nan 2.59461e+07
0.001025 nan 2.59461e+07
0.00105303 nan 2.59461e+07
0.00108447 nan 2.59461e+07
0.00111973 nan 2.59461e+07
0.00115926 nan 2.59461e+07
0.0012036 nan 2.59461e+07
0.00125331 nan 2.59461e+07
0.00130906 nan 2.59461e+07
0.00137158 nan 2.59461e+07
0.00144169 nan 2.59461e+07
0.00152031 nan 2.59461e+07
0.00160848 nan 2.59461e+07
0.00170735 nan 2.59461e+07
0.00181822 nan 2.59461e+07
0.00194255 nan 2.59461e+07
0.00208197 nan 2.59461e+07
0.00223832 nan 2.59461e+07
0.00241364 nan 2.59461e+07
0.00261026 nan 2.59461e+07
0.00283074 nan 2.59461e+07
0.00307798 nan 2.59461e+07
0.00335525 nan 2.58005e+07
0.00366617 nan 2.58438e+07
0.00401483 nan 2.60118e+07
0.00440583 nan 2.62728e+07
0.00484428 nan 2.66409e+07
0.00533597 nan 2.71531e+07
0.00588734 nan 2.78701e+07
0.00650565 nan 2.88864e+07
0.00719903 nan 3.03529e+07
0.00797657 nan 3.25204e+07
0.00884851 nan 3.58297e+07
0.0098263 nan 4.11911e+07
0.0109228 nan 4.86891e+07
0.0121524 nan 8.95371e+07
0.0135313 nan -nan(ind)
0.0150775 nan 7.99441e+08
0.0168115 nan -nan(ind)
0.018756 nan 1.30869e+09
0.0209365 nan -nan(ind)
0.0233817 nan 6.18824e+08
0.0261238 nan -nan(ind)
0.0291988 -nan(ind) 1.20828e+08
0.032647 -nan(ind) -1.41169e+298
0.0365139 -nan(ind) 1.08316e+07
0.0408502 -nan(ind) -4.17432e+254
0.0457129 -nan(ind) 463826
0.0511659 -nan(ind) -4.78346e+199
0.0572809 -nan(ind) 9617.53
0.0641383 -nan(ind) -2.67159e+133
0.0718281 -nan(ind) 96.6625
0.0804515 -nan(ind) -5.968e+55
0.0901217 -nan(ind) 0.291251
0.100966 -nan(ind) 0.166091
0.113126 -nan(ind) 0.166435
0.126763 -nan(ind) 0.166434
0.142056 -nan(ind) 0.166434
0.159204 -nan(ind) 0.166434
0.178435 nan 0.166434
0.2 1500 0.166434
