383.00	0.10000	0.57339	1.7440	2521.6	2696.0	7.4147	1.5297	2.0419	479.12	58.093	12.614	0.025384	vapor
385.00	0.10000	0.57021	1.7537	2524.7	2700.1	7.4253	1.5262	2.0366	480.47	56.614	12.692	0.025552	vapor
387.00	0.10000	0.56708	1.7634	2527.8	2704.2	7.4358	1.5231	2.0318	481.81	55.199	12.770	0.025720	vapor
389.00	0.10000	0.56398	1.7731	2530.9	2708.2	7.4463	1.5202	2.0273	483.14	53.843	12.847	0.025889	vapor
391.00	0.10000	0.56092	1.7828	2534.0	2712.3	7.4567	1.5176	2.0232	484.46	52.541	12.925	0.026058	vapor
393.00	0.10000	0.55790	1.7924	2537.1	2716.3	7.4670	1.5152	2.0193	485.78	51.288	13.004	0.026228	vapor
395.00	0.10000	0.55491	1.8021	2540.2	2720.4	7.4772	1.5130	2.0157	487.08	50.083	13.082	0.026398	vapor
397.00	0.10000	0.55196	1.8117	2543.2	2724.4	7.4874	1.5109	2.0124	488.38	48.921	13.160	0.026568	vapor
399.00	0.10000	0.54905	1.8213	2546.3	2728.4	7.4975	1.5091	2.0092	489.67	47.800	13.238	0.026739	vapor
401.00	0.10000	0.54617	1.8309	2549.3	2732.4	7.5075	1.5073	2.0063	490.95	46.718	13.317	0.026911	vapor
403.00	0.10000	0.54332	1.8405	2552.4	2736.4	7.5175	1.5057	2.0036	492.22	45.673	13.395	0.027083	vapor
405.00	0.10000	0.54051	1.8501	2555.4	2740.4	7.5274	1.5043	2.0011	493.49	44.663	13.474	0.027255	vapor
407.00	0.10000	0.53773	1.8597	2558.5	2744.4	7.5373	1.5030	1.9987	494.75	43.687	13.553	0.027428	vapor
409.00	0.10000	0.53498	1.8692	2561.5	2748.4	7.5471	1.5017	1.9965	496.01	42.742	13.632	0.027602	vapor
411.00	0.10000	0.53226	1.8788	2564.6	2752.4	7.5568	1.5006	1.9944	497.26	41.828	13.711	0.027776	vapor
413.00	0.10000	0.52956	1.8883	2567.6	2756.4	7.5665	1.4996	1.9925	498.50	40.943	13.790	0.027950	vapor
415.00	0.10000	0.52690	1.8979	2570.6	2760.4	7.5761	1.4987	1.9907	499.74	40.086	13.869	0.028125	vapor
417.00	0.10000	0.52427	1.9074	2573.6	2764.4	7.5857	1.4979	1.9890	500.97	39.256	13.948	0.028300	vapor
419.00	0.10000	0.52167	1.9169	2576.7	2768.4	7.5952	1.4972	1.9875	502.20	38.452	14.028	0.028476	vapor
421.00	0.10000	0.51909	1.9264	2579.7	2772.3	7.6046	1.4965	1.9861	503.42	37.673	14.107	0.028653	vapor
423.00	0.10000	0.51655	1.9359	2582.7	2776.3	7.6140	1.4960	1.9847	504.64	36.917	14.186	0.028830	vapor
425.00	0.10000	0.51402	1.9454	2585.7	2780.3	7.6234	1.4955	1.9835	505.85	36.184	14.266	0.029007	vapor
427.00	0.10000	0.51153	1.9549	2588.7	2784.2	7.6327	1.4950	1.9824	507.06	35.473	14.346	0.029185	vapor
429.00	0.10000	0.50906	1.9644	2591.8	2788.2	7.6420	1.4947	1.9814	508.26	34.783	14.425	0.029364	vapor
431.00	0.10000	0.50662	1.9739	2594.8	2792.2	7.6512	1.4944	1.9804	509.45	34.113	14.505	0.029543	vapor
433.00	0.10000	0.50420	1.9834	2597.8	2796.1	7.6604	1.4942	1.9796	510.65	33.463	14.585	0.029722	vapor
435.00	0.10000	0.50180	1.9928	2600.8	2800.1	7.6695	1.4940	1.9788	511.83	32.832	14.665	0.029902	vapor
437.00	0.10000	0.49943	2.0023	2603.8	2804.0	7.6786	1.4939	1.9781	513.02	32.219	14.745	0.030083	vapor
439.00	0.10000	0.49709	2.0117	2606.8	2808.0	7.6876	1.4938	1.9775	514.20	31.623	14.825	0.030264	vapor
441.00	0.10000	0.49476	2.0212	2609.8	2811.9	7.6966	1.4938	1.9769	515.37	31.043	14.906	0.030446	vapor
443.00	0.10000	0.49246	2.0306	2612.8	2815.9	7.7055	1.4938	1.9764	516.54	30.480	14.986	0.030628	vapor
445.00	0.10000	0.49018	2.0401	2615.9	2819.9	7.7144	1.4939	1.9760	517.70	29.933	15.066	0.030811	vapor
447.00	0.10000	0.48793	2.0495	2618.9	2823.8	7.7233	1.4940	1.9756	518.87	29.400	15.147	0.030994	vapor
449.00	0.10000	0.48569	2.0589	2621.9	2827.8	7.7321	1.4942	1.9753	520.02	28.882	15.227	0.031177	vapor
451.00	0.10000	0.48348	2.0683	2624.9	2831.7	7.7409	1.4944	1.9751	521.18	28.378	15.308	0.031362	vapor
453.00	0.10000	0.48129	2.0778	2627.9	2835.7	7.7496	1.4946	1.9749	522.32	27.888	15.388	0.031546	vapor
455.00	0.10000	0.47912	2.0872	2630.9	2839.6	7.7583	1.4949	1.9747	523.47	27.410	15.469	0.031731	vapor
457.00	0.10000	0.47697	2.0966	2633.9	2843.6	7.7670	1.4952	1.9746	524.61	26.945	15.550	0.031917	vapor
459.00	0.10000	0.47484	2.1060	2636.9	2847.5	7.7756	1.4955	1.9746	525.75	26.492	15.631	0.032103	vapor
461.00	0.10000	0.47273	2.1154	2639.9	2851.5	7.7842	1.4959	1.9746	526.88	26.050	15.711	0.032290	vapor
463.00	0.10000	0.47064	2.1248	2642.9	2855.4	7.7927	1.4963	1.9746	528.01	25.620	15.792	0.032477	vapor
465.00	0.10000	0.46856	2.1342	2645.9	2859.4	7.8012	1.4968	1.9747	529.14	25.201	15.873	0.032665	vapor
467.00	0.10000	0.46651	2.1436	2648.9	2863.3	7.8097	1.4972	1.9748	530.26	24.792	15.954	0.032853	vapor
469.00	0.10000	0.46448	2.1530	2652.0	2867.3	7.8182	1.4977	1.9750	531.38	24.394	16.036	0.033042	vapor
471.00	0.10000	0.46246	2.1623	2655.0	2871.2	7.8266	1.4983	1.9752	532.50	24.005	16.117	0.033232	vapor
473.00	0.10000	0.46046	2.1717	2658.0	2875.2	7.8349	1.4988	1.9754	533.61	23.626	16.198	0.033421	vapor
475.00	0.10000	0.45848	2.1811	2661.0	2879.1	7.8433	1.4994	1.9756	534.72	23.256	16.279	0.033612	vapor
477.00	0.10000	0.45652	2.1905	2664.0	2883.1	7.8516	1.5000	1.9759	535.83	22.895	16.360	0.033802	vapor
479.00	0.10000	0.45458	2.1999	2667.0	2887.0	7.8598	1.5006	1.9763	536.93	22.542	16.442	0.033994	vapor
481.00	0.10000	0.45265	2.2092	2670.0	2891.0	7.8681	1.5012	1.9766	538.03	22.198	16.523	0.034185	vapor
483.00	0.10000	0.45074	2.2186	2673.1	2894.9	7.8763	1.5019	1.9770	539.12	21.862	16.605	0.034378	vapor
485.00	0.10000	0.44884	2.2280	2676.1	2898.9	7.8844	1.5025	1.9774	540.22	21.534	16.686	0.034570	vapor
487.00	0.10000	0.44696	2.2373	2679.1	2902.8	7.8926	1.5032	1.9778	541.31	21.213	16.768	0.034764	vapor
489.00	0.10000	0.44510	2.2467	2682.1	2906.8	7.9007	1.5040	1.9783	542.39	20.900	16.849	0.034958	vapor
491.00	0.10000	0.44326	2.2560	2685.1	2910.7	7.9088	1.5047	1.9788	543.48	20.593	16.931	0.035152	vapor
493.00	0.10000	0.44143	2.2654	2688.2	2914.7	7.9168	1.5054	1.9793	544.56	20.294	17.013	0.035346	vapor
495.00	0.10000	0.43961	2.2747	2691.2	2918.7	7.9248	1.5062	1.9798	545.63	20.001	17.095	0.035542	vapor
497.00	0.10000	0.43781	2.2841	2694.2	2922.6	7.9328	1.5070	1.9804	546.71	19.715	17.176	0.035737	vapor
499.00	0.10000	0.43603	2.2934	2697.2	2926.6	7.9408	1.5078	1.9810	547.78	19.435	17.258	0.035934	vapor
501.00	0.10000	0.43426	2.3028	2700.3	2930.5	7.9487	1.5086	1.9816	548.85	19.162	17.340	0.036130	vapor
503.00	0.10000	0.43250	2.3121	2703.3	2934.5	7.9566	1.5094	1.9822	549.91	18.894	17.422	0.036327	vapor
505.00	0.10000	0.43076	2.3215	2706.3	2938.5	7.9645	1.5103	1.9828	550.98	18.631	17.504	0.036525	vapor
507.00	0.10000	0.42904	2.3308	2709.4	2942.4	7.9723	1.5111	1.9835	552.04	18.375	17.586	0.036723	vapor
509.00	0.10000	0.42732	2.3401	2712.4	2946.4	7.9801	1.5120	1.9841	553.09	18.124	17.668	0.036922	vapor
511.00	0.10000	0.42563	2.3495	2715.4	2950.4	7.9879	1.5128	1.9848	554.15	17.878	17.750	0.037121	vapor
513.00	0.10000	0.42394	2.3588	2718.5	2954.3	7.9956	1.5137	1.9855	555.20	17.637	17.832	0.037320	vapor
515.00	0.10000	0.42227	2.3681	2721.5	2958.3	8.0034	1.5146	1.9862	556.25	17.401	17.914	0.037520	vapor
517.00	0.10000	0.42061	2.3775	2724.5	2962.3	8.0111	1.5155	1.9870	557.29	17.170	17.996	0.037721	vapor
519.00	0.10000	0.41897	2.3868	2727.6	2966.3	8.0187	1.5165	1.9877	558.34	16.944	18.078	0.037921	vapor
521.00	0.10000	0.41734	2.3961	2730.6	2970.2	8.0264	1.5174	1.9885	559.38	16.722	18.161	0.038123	vapor
523.00	0.10000	0.41572	2.4055	2733.7	2974.2	8.0340	1.5183	1.9893	560.42	16.505	18.243	0.038325	vapor
525.00	0.10000	0.41412	2.4148	2736.7	2978.2	8.0416	1.5193	1.9901	561.45	16.292	18.325	0.038527	vapor
527.00	0.10000	0.41252	2.4241	2739.8	2982.2	8.0492	1.5203	1.9909	562.49	16.083	18.407	0.038730	vapor
