TITLE="Graphics"
VARIABLES= "T", "Cp", "DfCp", "rho", "Dfrho", "Lambda", "DfLambda"
300 4180 0 980 0 0.56 0
302 4180 0 980 0 0.56 0
304 4180 0 980 0 0.56 0
306 4180 0 980 0 0.56 0
308 4180 0 980 0 0.56 0
310 4180 0 980 0 0.56 0
312 4180 0 980 0 0.56 0
314 4180 0 980 0 0.56 0
316 4180 0 980 0 0.56 0
318 4180 0 980 0 0.56 0
320 4180 0 980 0 0.56 0
322 4180 0 980 0 0.56 0
324 4180 0 980 0 0.56 0
326 4180 0 980 0 0.56 0
328 4180 0 980 0 0.56 0
330 4180 0 980 0 0.56 0
332 4180 0 980 0 0.56 0
334 4180 0 980 0 0.56 0
336 4180 0 980 0 0.56 0
338 4180 0 980 0 0.56 0
340 4180 0 980 0 0.56 0
342 4180 0 980 0 0.56 0
344 4180 0 980 0 0.56 0
346 4180 0 980 0 0.56 0
348 4180 0 980 0 0.56 0
350 4180 0 980 0 0.56 0
352 4180 0 980 0 0.56 0
354 4180 0 980 0 0.56 0
356 4180 0 980 0 0.56 0
358 4180 0 980 0 0.56 0
360 4180 0 980 0 0.56 0
362 4180 0 980 0 0.56 0
364 4180 0 980 0 0.56 0
366 4180 0 980 0 0.56 0
368 4180 0 980 0 0.56 0
370 4180 0 980 0 0.56 0
372 4180 0 980 0 0.56 0
374 2000 0 0.4 0 0.05 0
376 2000 0 0.4 0 0.05 0
378 2000 0 0.4 0 0.05 0
380 2000 0 0.4 0 0.05 0
382 2000 0 0.4 0 0.05 0
384 2000 0 0.4 0 0.05 0
386 2000 0 0.4 0 0.05 0
388 2000 0 0.4 0 0.05 0
390 2000 0 0.4 0 0.05 0
392 2000 0 0.4 0 0.05 0
394 2000 0 0.4 0 0.05 0
396 2000 0 0.4 0 0.05 0
398 2000 0 0.4 0 0.05 0
400 2000 0 0.4 0 0.05 0
402 2000 0 0.4 0 0.05 0
404 2000 0 0.4 0 0.05 0
406 2000 0 0.4 0 0.05 0
408 2000 0 0.4 0 0.05 0
410 2000 0 0.4 0 0.05 0
412 2000 0 0.4 0 0.05 0
414 2000 0 0.4 0 0.05 0
416 2000 0 0.4 0 0.05 0
418 2000 0 0.4 0 0.05 0
420 2000 0 0.4 0 0.05 0
422 2000 0 0.4 0 0.05 0
424 2000 0 0.4 0 0.05 0
426 2000 0 0.4 0 0.05 0
428 2000 0 0.4 0 0.05 0
430 2000 0 0.4 0 0.05 0
432 2000 0 0.4 0 0.05 0
434 2000 0 0.4 0 0.05 0
436 2000 0 0.4 0 0.05 0
438 2000 0 0.4 0 0.05 0
440 2000 0 0.4 0 0.05 0
442 2000 0 0.4 0 0.05 0
444 2000 0 0.4 0 0.05 0
446 2000 0 0.4 0 0.05 0
448 2000 0 0.4 0 0.05 0
450 2000 0 0.4 0 0.05 0
452 2000 0 0.4 0 0.05 0
454 2000 0 0.4 0 0.05 0
456 2000 0 0.4 0 0.05 0
458 2000 0 0.4 0 0.05 0
460 2000 0 0.4 0 0.05 0
462 2000 0 0.4 0 0.05 0
464 2000 0 0.4 0 0.05 0
466 2000 0 0.4 0 0.05 0
468 2000 0 0.4 0 0.05 0
470 2000 0 0.4 0 0.05 0
472 2000 0 0.4 0 0.05 0
474 2000 0 0.4 0 0.05 0
476 2000 0 0.4 0 0.05 0
478 2000 0 0.4 0 0.05 0
480 2000 0 0.4 0 0.05 0
482 2000 0 0.4 0 0.05 0
484 2000 0 0.4 0 0.05 0
486 2000 0 0.4 0 0.05 0
488 2000 0 0.4 0 0.05 0
490 2000 0 0.4 0 0.05 0
492 2000 0 0.4 0 0.05 0
494 2000 0 0.4 0 0.05 0
496 2000 0 0.4 0 0.05 0
498 2000 0 0.4 0 0.05 0
500 2000 0 0.4 0 0.05 0
502 2000 0 0.4 0 0.05 0
504 2000 0 0.4 0 0.05 0
506 2000 0 0.4 0 0.05 0
508 2000 0 0.4 0 0.05 0
510 2000 0 0.4 0 0.05 0
512 2000 0 0.4 0 0.05 0
514 2000 0 0.4 0 0.05 0
516 2000 0 0.4 0 0.05 0
518 2000 0 0.4 0 0.05 0
520 2000 0 0.4 0 0.05 0
522 2000 0 0.4 0 0.05 0
524 2000 0 0.4 0 0.05 0
526 2000 0 0.4 0 0.05 0
528 2000 0 0.4 0 0.05 0
530 2000 0 0.4 0 0.05 0
532 2000 0 0.4 0 0.05 0
534 2000 0 0.4 0 0.05 0
536 2000 0 0.4 0 0.05 0
538 2000 0 0.4 0 0.05 0
540 2000 0 0.4 0 0.05 0
542 2000 0 0.4 0 0.05 0
544 2000 0 0.4 0 0.05 0
546 2000 0 0.4 0 0.05 0
548 2000 0 0.4 0 0.05 0
550 2000 0 0.4 0 0.05 0
552 2000 0 0.4 0 0.05 0
554 2000 0 0.4 0 0.05 0
556 2000 0 0.4 0 0.05 0
558 2000 0 0.4 0 0.05 0
560 2000 0 0.4 0 0.05 0
562 2000 0 0.4 0 0.05 0
564 2000 0 0.4 0 0.05 0
