TITLE="Graphics"
VARIABLES= "t, s", "Ts, K", "Ts+1, K", "q, W", "dM, kg/s", "rho, kg/m^3", "u_r, m/s", "p, m/(cell size) ", "inter, m" 
0.0085 313.319 420.8 121528 0 0.514473 0 1 0.0005
0.0086 313.408 420.794 121418 0 0.51448 0 1 0.0005
0.0087 313.497 420.789 121310 0 0.514487 0 1 0.0005
0.0088 313.584 420.784 121204 0 0.514492 0 1 0.0005
0.0089 313.672 420.781 121100 0 0.514496 0 1 0.0005
0.009 313.759 420.778 120998 0 0.5145 0 1 0.0005
0.0091 313.845 420.776 120897 0 0.514502 0 1 0.0005
0.0092 313.931 420.775 120798 0 0.514503 0 1 0.0005
0.0093 314.017 420.775 120701 0 0.514503 0 1 0.0005
0.0094 314.102 420.776 120606 0 0.514503 0 1 0.0005
0.0095 314.187 420.777 120512 0 0.514501 0 1 0.0005
0.0096 314.271 420.779 120419 0 0.514499 0 1 0.0005
0.0097 314.355 420.782 120328 0 0.514496 0 1 0.0005
0.0098 314.439 420.785 120239 0 0.514492 0 1 0.0005
0.0099 314.522 420.789 120151 0 0.514487 0 1 0.0005
0.01 314.605 420.793 120064 0 0.514481 0 1 0.0005
0.0101 314.687 420.799 119979 0 0.514475 0 1 0.0005
0.0102 314.769 420.804 119895 0 0.514468 0 1 0.0005
0.0103 314.851 420.811 119812 0 0.51446 0 1 0.0005
0.0104 314.932 420.818 119730 0 0.514452 0 1 0.0005
0.0105 315.013 420.825 119650 0 0.514443 0 1 0.0005
0.0106 315.094 420.833 119571 0 0.514433 0 1 0.0005
0.0107 315.174 420.841 119493 0 0.514423 0 1 0.0005
0.0108 315.254 420.85 119416 0 0.514412 0 1 0.0005
0.0109 315.334 420.86 119340 0 0.5144 0 1 0.0005
0.011 315.413 420.87 119265 0 0.514388 0 1 0.0005
0.0111 315.492 420.88 119192 0 0.514375 0 1 0.0005
0.0112 315.57 420.891 119119 0 0.514362 0 1 0.0005
0.0113 315.649 420.902 119047 0 0.514349 0 1 0.0005
0.0114 315.727 420.913 118976 0 0.514334 0 1 0.0005
0.0115 315.805 420.925 118907 0 0.51432 0 1 0.0005
0.0116 315.882 420.938 118838 0 0.514305 0 1 0.0005
0.0117 315.959 420.951 118770 0 0.514289 0 1 0.0005
0.0118 316.036 420.964 118703 0 0.514273 0 1 0.0005
0.0119 316.112 420.977 118637 0 0.514256 0 1 0.0005
0.012 316.189 420.991 118571 0 0.514239 0 1 0.0005
0.0121 316.265 421.005 118507 0 0.514222 0 1 0.0005
0.0122 316.34 421.02 118443 0 0.514204 0 1 0.0005
0.0123 316.416 421.035 118380 0 0.514186 0 1 0.0005
0.0124 316.491 421.05 118318 0 0.514167 0 1 0.0005
0.0125 316.566 421.066 118257 0 0.514148 0 1 0.0005
0.0126 316.64 421.081 118196 0 0.514129 0 1 0.0005
0.0127 316.715 421.098 118136 0 0.514109 0 1 0.0005
0.0128 316.789 421.114 118077 0 0.514089 0 1 0.0005
0.0129 316.863 421.131 118019 0 0.514069 0 1 0.0005
0.013 316.936 421.148 117961 0 0.514048 0 1 0.0005
0.0131 317.009 421.165 117904 0 0.514027 0 1 0.0005
0.0132 317.082 421.182 117848 0 0.514006 0 1 0.0005
0.0133 317.155 421.2 117792 0 0.513984 0 1 0.0005
0.0134 317.228 421.218 117737 0 0.513962 0 1 0.0005
0.0135 317.3 421.236 117683 0 0.51394 0 1 0.0005
0.0136 317.372 421.255 117629 0 0.513918 0 1 0.0005
0.0137 317.444 421.274 117575 0 0.513895 0 1 0.0005
0.0138 317.516 421.292 117523 0 0.513872 0 1 0.0005
0.0139 317.587 421.312 117471 0 0.513848 0 1 0.0005
0.014 317.659 421.331 117419 0 0.513825 0 1 0.0005
0.0141 317.729 421.351 117368 0 0.513801 0 1 0.0005
0.0142 317.8 421.37 117318 0 0.513777 0 1 0.0005
0.0143 317.871 421.39 117268 0 0.513752 0 1 0.0005
0.0144 317.941 421.411 117219 0 0.513728 0 1 0.0005
0.0145 318.011 421.431 117170 0 0.513703 0 1 0.0005
0.0146 318.081 421.451 117122 0 0.513678 0 1 0.0005
0.0147 318.151 421.472 117074 0 0.513653 0 1 0.0005
0.0148 318.22 421.493 117027 0 0.513627 0 1 0.0005
0.0149 318.29 421.514 116980 0 0.513601 0 1 0.0005
0.015 318.359 421.535 116934 0 0.513575 0 1 0.0005
0.0151 318.428 421.557 116888 0 0.513549 0 1 0.0005
0.0152 318.496 421.578 116842 0 0.513523 0 1 0.0005
0.0153 318.565 421.6 116797 0 0.513497 0 1 0.0005
0.0154 318.633 421.622 116753 0 0.51347 0 1 0.0005
0.0155 318.701 421.644 116709 0 0.513443 0 1 0.0005
0.0156 318.769 421.666 116665 0 0.513416 0 1 0.0005
0.0157 318.837 421.689 116622 0 0.513389 0 1 0.0005
0.0158 318.904 421.711 116579 0 0.513361 0 1 0.0005
0.0159 318.972 421.734 116537 0 0.513334 0 1 0.0005
0.016 319.039 421.757 116495 0 0.513306 0 1 0.0005
0.0161 319.106 421.779 116453 0 0.513278 0 1 0.0005
0.0162 319.173 421.802 116412 0 0.51325 0 1 0.0005
0.0163 319.239 421.826 116371 0 0.513222 0 1 0.0005
0.0164 319.306 421.849 116331 0 0.513194 0 1 0.0005
0.0165 319.372 421.872 116291 0 0.513165 0 1 0.0005
0.0166 319.438 421.896 116251 0 0.513137 0 1 0.0005
0.0167 319.504 421.919 116212 0 0.513108 0 1 0.0005
0.0168 319.57 421.943 116173 0 0.513079 0 1 0.0005
0.0169 319.635 421.967 116135 0 0.51305 0 1 0.0005
0.017 319.701 421.991 116096 0 0.513021 0 1 0.0005
0.0171 319.766 422.015 116058 0 0.512992 0 1 0.0005
0.0172 319.831 422.039 116021 0 0.512962 0 1 0.0005
0.0173 319.896 422.064 115984 0 0.512933 0 1 0.0005
0.0174 319.961 422.088 115947 0 0.512903 0 1 0.0005
0.0175 320.026 422.112 115910 0 0.512873 0 1 0.0005
0.0176 320.09 422.137 115874 0 0.512844 0 1 0.0005
