TITLE="Graphics"
VARIABLES= "rj, m", "T, K", "Cp, J/kg*K", "DfCp, J/kg*K^2", "rho, kg/m^3", "Dfrho, kg/m^3*K", "Lambda, Watt/m*K", "DfLambda, Watt/m*K^2"
0.00533597 1459.18 2593.93 0.57867 0.148365 -0.000101677 0.160489 0.000145386
0.00588734 1464.82 2597.18 0.575994 0.147793 -0.000100895 0.161309 0.000145457
0.00650565 1469.96 2600.14 0.573531 0.147276 -0.000100191 0.162058 0.00014552
0.00719903 1474.62 2602.81 0.571279 0.146811 -9.9558e-05 0.162736 0.000145577
0.00797657 1478.82 2605.2 0.569234 0.146394 -9.89934e-05 0.163348 0.000145627
0.00884851 1482.58 2607.34 0.567393 0.146023 -9.84928e-05 0.163894 0.000145671
0.0098263 1485.9 2609.22 0.565752 0.145696 -9.80526e-05 0.164379 0.00014571
0.0109228 1488.81 2610.86 0.564308 0.145411 -9.76694e-05 0.164803 0.000145744
0.0121524 1491.33 2612.28 0.563054 0.145166 -9.73401e-05 0.16517 0.000145773
0.0135313 1493.46 2613.48 0.561984 0.144958 -9.70619e-05 0.165481 0.000145797
0.0150775 1495.24 2614.48 0.561093 0.144786 -9.68316e-05 0.16574 0.000145817
0.0168115 1496.67 2615.28 0.560371 0.144648 -9.66461e-05 0.165949 0.000145833
0.018756 1497.79 2615.91 0.559807 0.14454 -9.6502e-05 0.166112 0.000145846
0.0209365 1498.62 2616.38 0.559388 0.14446 -9.63951e-05 0.166233 0.000145855
0.0233817 1499.2 2616.7 0.559093 0.144404 -9.63203e-05 0.166318 0.000145862
0.0261238 1499.58 2616.91 0.558902 0.144367 -9.62718e-05 0.166373 0.000145866
0.0291988 1499.8 2617.04 0.558789 0.144346 -9.62432e-05 0.166405 0.000145868
0.032647 1499.92 2617.1 0.55873 0.144335 -9.62283e-05 0.166422 0.00014587
0.0365139 1499.97 2617.13 0.558703 0.14433 -9.62215e-05 0.16643 0.00014587
0.0408502 1499.99 2617.14 0.558693 0.144328 -9.62189e-05 0.166433 0.000145871
0.0457129 1500 2617.15 0.55869 0.144327 -9.62181e-05 0.166434 0.000145871
0.0511659 1500 2617.15 0.558689 0.144327 -9.62179e-05 0.166434 0.000145871
0.0572809 1500 2617.15 0.558689 0.144327 -9.62179e-05 0.166434 0.000145871
0.0641383 1500 2617.15 0.558689 0.144327 -9.62179e-05 0.166434 0.000145871
0.0718281 1500 2617.15 0.558689 0.144327 -9.62179e-05 0.166434 0.000145871
0.0804515 1500 2617.15 0.558689 0.144327 -9.62179e-05 0.166434 0.000145871
0.0901217 1500 2617.15 0.558689 0.144327 -9.62179e-05 0.166434 0.000145871
0.100966 1500 2617.15 0.558689 0.144327 -9.62179e-05 0.166434 0.000145871
0.113126 1500 2617.15 0.558689 0.144327 -9.62179e-05 0.166434 0.000145871
0.126763 1500 2617.15 0.558689 0.144327 -9.62179e-05 0.166434 0.000145871
0.142056 1500 2617.15 0.558689 0.144327 -9.62179e-05 0.166434 0.000145871
0.159204 1500 2617.15 0.558689 0.144327 -9.62179e-05 0.166434 0.000145871
0.178435 1500 2617.15 0.558689 0.144327 -9.62179e-05 0.166434 0.000145871
0.2 1500 2617.15 0.558689 0.144327 -9.62179e-05 0.166434 0.000145871
