TITLE="Graphics"
VARIABLES= "rj, m", "q, W", "rho, kg/m^3", "u_r, m/s" 
0.0005125 63191 0.534999 0
0.0005375 239266 0.39315 0
0.0005625 194421 0.335478 0
0.0005875 170709 0.302012 0
0.0006125 153484 0.279563 0
0.0006375 139639 0.263228 0
0.0006625 127998 0.250702 0
0.0006875 117970 0.240734 0
0.0007125 109197 0.232582 0
0.0007375 101442 0.225771 0
0.0007625 94531.8 0.219983 0
0.0007875 88335.3 0.214996 0
0.0008125 82749.9 0.210648 0
0.0008375 77693.1 0.206821 0
0.0008625 73096.8 0.203423 0
0.0008875 68904.5 0.200384 0
0.0009125 65068.8 0.197648 0
0.0009375 61549.1 0.195171 0
0.0009625 58311 0.192917 0
0.0009875 55324.5 0.190857 0
0.0010125 52563.9 0.188966 0
0.00104053 49896.1 0.187021 0
0.00107197 47136.8 0.185033 0
0.00110723 44304.1 0.183013 0
0.00114676 41418.8 0.180973 0
0.0011911 38504.3 0.178927 0
0.00124081 35585.6 0.176886 0
0.00129656 32689 0.174863 0
0.00135908 29840.8 0.17287 0
0.00142919 27067 0.17092 0
0.00150781 24391.6 0.169021 0
0.00159598 21836.7 0.167185 0
0.00169485 19420.8 0.165417 0
0.00180572 17158.9 0.163726 0
0.00193005 15061.9 0.162116 0
0.00206947 13136.8 0.160591 0
0.00222582 11386 0.159153 0
0.00240114 9808.71 0.157804 0
0.00259776 8400.29 0.156543 0
0.00281824 7153.54 0.155369 0
0.00306548 6059.02 0.15428 0
0.00334275 5105.66 0.153274 0
0.00365367 4281.45 0.152348 0
0.00400233 3573.87 0.151497 0
0.00439333 2970.4 0.150717 0
0.00483178 2458.87 0.150006 0
0.00532347 2027.73 0.149357 0
0.00587484 1666.25 0.148767 0
0.00649315 1364.63 0.148232 0
0.00718653 1114.06 0.147748 0
0.00796407 906.724 0.147311 0
0.00883601 735.772 0.146916 0
0.0098138 595.264 0.146561 0
0.0109103 480.096 0.146243 0
0.0121399 385.92 0.145957 0
0.0135188 309.062 0.145703 0
0.015065 246.438 0.145476 0
0.016799 195.477 0.145276 0
0.0187435 154.051 0.145099 0
0.020924 120.411 0.144945 0
0.0233692 93.1279 0.144812 0
0.0261113 71.0466 0.144698 0
0.0291863 53.2426 0.144603 0
0.0326345 38.983 0.144525 0
0.0365014 27.6919 0.144463 0
0.0408377 18.9147 0.144415 0
0.0457004 12.2824 0.14438 0
0.0511534 7.47518 0.144357 0
0.0572684 4.18955 0.144342 0
0.0641258 2.11664 0.144334 0
0.0718156 0.94002 0.144329 0
0.080439 0.356716 0.144328 0
0.0901092 0.112241 0.144327 0
0.100953 0.0284356 0.144327 0
0.113114 0.00565084 0.144327 0
0.126751 0.00086257 0.144327 0
0.142043 9.96126e-05 0.144327 0
0.159192 8.61774e-06 0.144327 0
0.178422 5.54762e-07 0.144327 0
