TITLE="Graphics"
VARIABLES= "rj, m", "q, W", "rho, kg/m^3", "u_r, m/s" 
0.0005125 63061.6 0.527737 0
0.0005375 237245 0.390902 0
0.0005625 193614 0.334288 0
0.0005875 170152 0.301253 0
0.0006125 153033 0.279029 0
0.0006375 139251 0.26283 0
0.0006625 127655 0.250393 0
0.0006875 117660 0.240489 0
0.0007125 108914 0.232383 0
0.0007375 101182 0.225607 0
0.0007625 94290.6 0.219847 0
0.0007875 88111.1 0.214882 0
0.0008125 82540.8 0.210552 0
0.0008375 77497.3 0.20674 0
0.0008625 72913.1 0.203354 0
0.0008875 68731.7 0.200326 0
0.0009125 64905.9 0.1976 0
0.0009375 61395.2 0.195131 0
0.0009625 58165.4 0.192884 0
0.0009875 55186.5 0.19083 0
0.0010125 52432.8 0.188944 0
0.00104053 49771.7 0.187004 0
0.00107197 47019.3 0.185022 0
0.00110723 44193.7 0.183007 0
0.00114676 41315.6 0.180973 0
0.0011911 38408.3 0.178931 0
0.00124081 35496.9 0.176895 0
0.00129656 32607.5 0.174877 0
0.00135908 29766.5 0.172888 0
0.00142919 26999.6 0.170942 0
0.00150781 24331 0.169047 0
0.00159598 21782.4 0.167214 0
0.00169485 19372.5 0.16545 0
0.00180572 17116.2 0.163762 0
0.00193005 15024.5 0.162154 0
0.00206947 13104.2 0.160632 0
0.00222582 11357.8 0.159196 0
0.00240114 9784.43 0.157849 0
0.00259776 8379.53 0.15659 0
0.00281824 7135.9 0.155418 0
0.00306548 6044.12 0.154331 0
0.00334275 5093.16 0.153326 0
0.00365367 4271.02 0.152401 0
0.00400233 3565.24 0.151551 0
0.00439333 2963.31 0.150772 0
0.00483178 2453.11 0.150061 0
0.00532347 2023.11 0.149413 0
0.00587484 1662.61 0.148824 0
0.00649315 1361.84 0.14829 0
0.00718653 1112 0.147806 0
0.00796407 905.309 0.147368 0
0.00883601 734.923 0.146974 0
0.0098138 594.92 0.146619 0
0.0109103 480.206 0.1463 0
0.0121399 386.441 0.146014 0
0.0135188 309.955 0.145758 0
0.015065 247.667 0.14553 0
0.016799 197.007 0.145328 0
0.0187435 155.844 0.145149 0
0.020924 122.424 0.144992 0
0.0233692 95.3155 0.144855 0
0.0261113 73.3547 0.144738 0
0.0291863 55.6083 0.144638 0
0.0326345 41.3336 0.144555 0
0.0365014 29.9453 0.144488 0
0.0408377 20.9837 0.144435 0
0.0457004 14.0835 0.144396 0
0.0511534 8.94209 0.144368 0
0.0572684 5.2888 0.144349 0
0.0641258 2.85904 0.144338 0
0.0718156 1.38076 0.144331 0
0.080439 0.580166 0.144328 0
0.0901092 0.205975 0.144327 0
0.100953 0.0599529 0.144327 0
0.113114 0.0139049 0.144327 0
0.126751 0.0025078 0.144327 0
0.142043 0.00034515 0.144327 0
0.159192 3.57788e-05 0.144327 0
0.178422 2.77112e-06 0.144327 0
