TITLE="Graphics"
VARIABLES= "i", "F"
0 53.6067
1 27.8531
2 14.5063
3 7.55836
4 3.93856
5 2.05257
6 1.0706
7 0.560711
8 0.298566
9 0.168297
10 0.109542
11 0.0875672
12 0.080899
13 0.0791606
14 0.0787642
15 0.0786921
16 0.0786838
17 0.07868
18 0.0786707
19 0.0786562
20 0.0786386
21 0.078619
22 0.0785984
23 0.0785773
24 0.0785559
25 0.0785344
26 0.0785127
27 0.0784911
28 0.0784694
29 0.0784477
30 0.078426
31 0.0784044
32 0.0783827
33 0.078361
34 0.0783394
35 0.0783177
36 0.0782961
37 0.0782744
38 0.0782528
39 0.0782311
40 0.0782095
41 0.0781879
42 0.0781663
43 0.0781447
44 0.0781231
45 0.0781015
46 0.0780799
47 0.0780584
48 0.0780368
49 0.0780152
