TITLE="Graphics"
VARIABLES= "i", "F"
0 138.74
1 71.613
2 36.9868
3 19.1067
4 9.87126
5 5.10069
6 2.63688
7 1.3656
8 0.712057
9 0.380602
10 0.219933
11 0.150742
12 0.126232
13 0.118951
14 0.116971
15 0.116437
16 0.116273
17 0.116195
18 0.116134
19 0.116074
20 0.116013
21 0.11595
22 0.115887
23 0.115823
24 0.115759
25 0.115695
26 0.115631
27 0.115567
28 0.115502
29 0.115438
30 0.115374
31 0.11531
32 0.115246
33 0.115182
34 0.115118
35 0.115054
36 0.11499
37 0.114926
38 0.114862
39 0.114799
40 0.114735
41 0.114671
42 0.114607
43 0.114544
44 0.11448
45 0.114417
46 0.114353
47 0.11429
48 0.114226
49 0.114163
