TITLE="Graphics"
VARIABLES= "i", "F"
0 92.7565
1 48.0568
2 24.9238
3 12.9296
4 6.70807
5 3.48078
6 1.80713
7 0.940218
8 0.493204
9 0.266431
10 0.157284
11 0.111162
12 0.0951773
13 0.0904836
14 0.0892137
15 0.0888744
16 0.0887723
17 0.0887256
18 0.0886893
19 0.0886535
20 0.0886165
21 0.0885785
22 0.0885399
23 0.088501
24 0.0884619
25 0.0884228
26 0.0883835
27 0.0883443
28 0.0883051
29 0.0882659
30 0.0882267
31 0.0881875
32 0.0881484
33 0.0881092
34 0.0880701
35 0.088031
36 0.0879919
37 0.0879528
38 0.0879138
39 0.0878747
40 0.0878357
41 0.0877967
42 0.0877578
43 0.0877188
44 0.0876798
45 0.0876409
46 0.087602
47 0.0875631
48 0.0875243
49 0.0874854
