TITLE="Graphics"
VARIABLES= "i", "F"
0 93.6805
1 48.5318
2 25.1678
3 13.0549
4 6.77247
5 3.51387
6 1.82413
7 0.948957
8 0.497705
9 0.268766
10 0.158535
11 0.111914
12 0.0957408
13 0.0909884
14 0.0897021
15 0.0893581
16 0.0892545
17 0.0892071
18 0.0891703
19 0.089134
20 0.0890965
21 0.0890581
22 0.0890191
23 0.0889797
24 0.0889401
25 0.0889005
26 0.0888608
27 0.0888211
28 0.0887815
29 0.0887418
30 0.0887021
31 0.0886625
32 0.0886229
33 0.0885833
34 0.0885437
35 0.0885041
36 0.0884646
37 0.088425
38 0.0883855
39 0.088346
40 0.0883066
41 0.0882671
42 0.0882277
43 0.0881883
44 0.0881489
45 0.0881095
46 0.0880701
47 0.0880308
48 0.0879915
49 0.0879521
