TITLE="Graphics"
VARIABLES= "rj, cm", "F", "dT/dt" 
0 0.00138281 18.3029
0.0025 0.00137689 18.2128
0.005 0.00136062 17.9637
0.0075 0.00133308 17.5338
0.01 0.00129617 16.9317
0.0125 0.00125346 16.1674
0.015 0.00121115 15.2511
0.0175 0.00117765 14.192
0.02 0.00115712 12.9959
0.0225 0.00112874 11.6645
0.025 0.00101178 10.2031
0.0275 0.000662757 8.64866
0.03 5.36245e-05 7.11622
0.0325 0.000129073 5.80006
0.035 0.00225499 4.71856
0.0375 0.00466869 2.96067
0.04 0.0827678 0.365131
0.0425 0.311615 16.8822
0.045 1.72882 103.182
0.0475 3684.7 209.376
0.04775 5.55112e-17 1.92125e-08
0.05 16.2778 9.84678
0.0525 8.70489 5.27968
0.055 6.18434 1.19335
0.0575 5.01828 1.92746
0.06 4.16862 4.38261
0.0625 3.51695 6.37335
0.065 2.97139 8.02357
0.0675 2.51894 9.40663
0.07 2.14302 10.5714
0.0725 1.82972 11.5532
0.075 1.56751 12.379
0.0775 1.34706 13.0703
0.08 1.16084 13.6445
0.0825 1.00281 14.1163
0.085 0.868114 14.4979
0.0875 0.752845 14.7997
0.09 0.653841 15.0307
0.0925 0.568527 15.1987
0.095 0.494801 15.3105
0.0975 0.430932 15.3718
0.1 0.375489 15.388
0.1025 0.327277 15.3636
0.105 0.285299 15.3027
0.1075 0.248709 15.2091
0.11 0.216796 15.086
0.1125 0.188949 14.9363
0.115 723743 14.7629
0.1175 1.56799e+06 141759
0.12 703724 14.3541
0.1225 0.108834 14.1231
0.125 0.0948018 13.8769
0.1275 0.0826017 13.6172
0.13 0.0720072 13.3456
0.1325 0.0628296 13.0636
0.135 0.0548928 12.7724
0.1375 0.0480494 12.4734
0.14 0.0421651 12.1676
0.1425 0.0371237 11.8562
0.145 0.0328201 11.5401
0.1475 0.0291653 11.2202
0.15 0.0260746 10.8974
0.1525 0.0234786 10.5724
0.155 0.0213142 10.2458
0.1575 0.0195212 9.91849
0.16 0.0180536 9.59092
0.1625 0.0168637 9.26366
0.165 0.015916 8.93722
0.1675 0.0151713 8.61206
0.17 0.0146027 8.28861
0.1725 0.0141819 7.96724
0.175 0.0138838 7.6483
0.1775 0.0136902 7.3321
0.18 0.01358 7.01893
0.1825 0.0135401 6.70905
0.185 0.0135538 6.40267
0.1875 0.0136119 6.1
0.19 0.013701 5.80122
0.1925 0.0138136 5.50648
0.195 0.013943 5.21592
0.1975 0.0140795 4.92965
0.2 0.0142206 4.64777
0.2025 0.0143588 4.37036
0.205 0.0144926 4.09749
0.2075 0.0146199 3.82921
0.21 0.0147387 3.56555
0.2125 0.0148535 3.30655
0.215 0.0149692 3.05222
0.2175 0.015098 2.80257
0.22 0.0152614 2.5576
0.2225 0.0154924 2.31733
0.225 0.0158427 2.08174
0.2275 0.0163871 1.85087
0.23 0.0172207 1.62476
0.2325 0.0184453 1.40348
0.235 0.0201086 1.18717
0.2375 0.0220941 0.976015
0.24 0.0238872 0.770243
0.2425 0.0242992 0.570042
0.245 0.0213743 0.375396
0.2475 0.0131384 0.185801
